OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,Area_AC,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,NL_mean,NL_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
5,20,JHARKHAND,5,KODARMA,19,KODARMA,5,KODARMA,2005,Pre delimitation,2.2734125395,0.10747282954,1206219304.0,3329,6878,1347,0,0,1451,37,0,90,246,1035,0,2414,31,14,1,0,0.296419001009382,0.301193445920944,-0.0365518122025077,-0.0361197032034397,0.722121398536233,0.396198093891144,11554,0.595291673879176,0.116583001557902,5319,0.0,0.0,0.2727956382778718,0.0069561947734536,0.0,0.0169204737732656,0.0462492949802594,0.1945854483925549,0.0,0.4538447076518142,0.0058281631885692,0.0026320736980635,0.0001880052641473,0.0,2017,-0.0442395210266113,-0.0455956783537711,0.720493713466106,0.376225531101227,0.359061204109266,0.374659478664398,11554,11552
1,20,JHARKHAND,10,PAKAUR,5,PAKAUR,1,RAJMAHAL (ST),2001,Pre delimitation,0.76282096779,0.02117791885,237489822.0,13635,18571,283,0,0,0,0,0,0,10,8,0,1012,16,1,0,3,0.274545812548914,0.256584942340851,-0.0541123060275826,-0.0144866770133376,1.21625051714896,0.838197559118271,32489,0.5716088522269076,0.0087106405244852,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0095238095238095,0.0076190476190476,0.0,0.9638095238095238,0.0152380952380952,0.0009523809523809,0.0,0.0028571428571428,2017,0.0134161217138171,-0.0313665276455527,1.24591261673869,0.85026827454567,0.283112062090394,0.260245770215988,328238,340164
5,20,JHARKHAND,6,GIRIDIH,28,DHANWAR,5,KODARMA,2005,Pre delimitation,1.92109347145,0.1040423738,1167489040.0,3999,5336,1117,0,0,288,0,0,110,112,825,0,3819,2,10,0,0,0.278151924317183,0.271253898739815,0.0134381276869328,0.0362938046455383,0.389991114042529,0.331766128540039,10452,0.5105243015690777,0.1068694986605434,5166,0.0,0.0,0.0557491289198606,0.0,0.0,0.0212930700735578,0.021680216802168,0.159698025551684,0.0,0.7392566782810686,0.0003871467286101,0.0019357336430507,0.0,0.0,2017,0.0475420374423265,0.0191317346348081,0.388027915770826,0.33125601708889,0.313689647989714,0.299197122454643,11554,11552
3,20,JHARKHAND,11,DUMKA,16,POREYAHAT,3,GODDA,2003,Pre delimitation,0.82038596833,0.02448733328,274773786.0,292,1606,75,0,0,0,0,0,0,0,0,0,1209,5,0,0,0,0.285986641655858,0.277039647102356,0.0165697422663559,0.0362957157194614,0.634860267744789,0.573199689388275,1973,0.8139888494678155,0.0380131779016725,1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958813838550248,0.0041186161449752,0.0,0.0,0.0,2017,0.0736580193042755,0.0459603316497295,0.607288836955018,0.535012245178223,0.291213824302751,0.277297288179398,3371,3332
2,20,JHARKHAND,11,DUMKA,11,JAMA (ST),2,DUMKA (ST),2002,Pre delimitation,1.66768175441,0.07166978021,804996562.0,340,1728,8,0,0,73,0,0,2,4,0,0,3462,0,12,0,0,0.293313513948945,0.282399266958237,0.023158369305294,0.0425700396299362,0.573421283168865,0.503957331180573,2076,0.8323699421965318,0.0038535645472061,3553,0.0,0.0,0.0205460174500422,0.0,0.0,0.0005629045876723,0.0011258091753447,0.0,0.0,0.9743878412609064,0.0,0.0033774275260343,0.0,0.0,2017,0.0734929740428925,0.0511519132937174,0.528348623470111,0.456480637192726,0.281601260653573,0.271149903535843,2075,2076
1,20,JHARKHAND,10,PAKAUR,6,MAHESHPUR (ST),1,RAJMAHAL (ST),2001,Pre delimitation,1.27582762595,0.06691577396,751657776.0,2187,5529,79,0,0,0,0,0,0,1,0,0,3315,0,12,0,0,0.289191038652812,0.274228110909462,-0.0334545973103128,-0.0075422590598464,0.534915965732396,0.470875322818756,7795,0.709300833867864,0.0101347017318794,3328,0.0,0.0,0.0,0.0,0.0,0.0,0.0003004807692307,0.0,0.0,0.99609375,0.0,0.0036057692307692,0.0,0.0,2017,0.0274915909394622,-0.0020535368818571,0.540414748799602,0.468114078044891,0.26875441907162,0.251809641718864,328238,340164
3,20,JHARKHAND,7,DEOGHAR,15,DEOGHAR (SC),3,GODDA,2003,Pre delimitation,1.30617917973,0.06281336802,705174586.0,977,5357,69,0,0,5,0,0,6,0,76,0,2848,54,125,0,0,0.278121734591074,0.26951402425766,0.0431775942840089,0.0668115429580212,2.16249186857647,1.15137624740601,6403,0.8366390754333906,0.0107761986568795,3114,0.0,0.0,0.0016056518946692,0.0,0.0,0.001926782273603,0.0,0.0244059087989723,0.0,0.9145793192035968,0.0173410404624277,0.0401412973667308,0.0,0.0,2017,0.0949403345584869,0.0676981107487836,1.94599584955328,1.02453970909119,0.272600555202348,0.259368509054184,3371,3332
5,20,JHARKHAND,6,GIRIDIH,30,JAMUA (SC),5,KODARMA,2005,Pre delimitation,1.43911148078,0.08319069942,934470139.0,1238,5052,56,0,0,11,0,0,5,0,184,0,3870,0,46,0,0,0.261859927309375,0.250078618526459,0.0617175614657015,0.0899615287780762,0.486581410416216,0.414036691188812,6346,0.7960920264733691,0.0088244563504569,4116,0.0,0.0,0.0026724975704567,0.0,0.0,0.0012147716229348,0.0,0.0447035957240038,0.0,0.9402332361516036,0.0,0.0111758989310009,0.0,0.0,2017,0.107106067240238,0.0788088989977027,0.45711368448721,0.401626080274582,0.260871941679915,0.245436407625675,11554,11552
13,20,JHARKHAND,2,PALAMU,79,HUSSAINABAD,13,PALAMU (SC),2013,Pre delimitation,1.75956478417,0.06223463576,698749189.0,11547,20419,9681,0,0,99,0,1,1,0,128,0,2760,23,4,60,0,0.313880657071599,0.315962925553322,-0.031254346358321,-0.0143149816431105,0.791550215800268,0.582217514514923,41647,0.4902874156601916,0.2324537181549691,3076,0.0,0.0,0.0321846553966189,0.0,0.0003250975292587,0.0003250975292587,0.0,0.0416124837451235,0.0,0.8972691807542262,0.0074772431729518,0.0013003901170351,0.0195058517555266,0.0,2017,-0.0489486698061228,-0.0571713417802012,0.780941426159305,0.555723935365677,0.344660987054853,0.35295233130455,41647,41647
3,20,JHARKHAND,11,DUMKA,12,JARMUNDI,3,GODDA,2003,Pre delimitation,0.93336288714,0.03345382096,375806202.0,230,726,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,0,0.286961184026673,0.277836158871651,0.0319576166858198,0.0513661596924067,0.850274939318093,0.699601471424103,956,0.7594142259414226,0.0,1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0.0810450688004494,0.0569907562302947,0.691402663846834,0.572237074375153,0.283925149572806,0.272515892982483,3371,3332
14,20,JHARKHAND,4,HAZARIBAG,21,BARHI,14,HAZARIBAGH,2014,Pre delimitation,2.12880995623,0.10526575674,1183179647.0,11037,32317,23741,0,0,877,35,0,13,255,972,47,2973,2,15,8,15,0.309649503976996,0.312285840511322,-0.0274108117056236,-0.0115837650373578,0.972008700800739,0.699321269989014,67095,0.4816603323645577,0.3538415679260749,5212,0.0,0.0,0.1682655410590944,0.0067152724481964,0.0,0.0024942440521872,0.0489255564082885,0.1864927091327705,0.0090176515732924,0.5704144282425173,0.0003837298541826,0.0028779739063699,0.0015349194167306,0.0028779739063699,2017,-0.0174791775643826,-0.0337995741002314,0.945001328823684,0.656711161136627,0.330917386258691,0.341503813862801,67094,67095
2,20,JHARKHAND,11,DUMKA,7,SIKARIPARA (ST),2,DUMKA (ST),2002,Pre delimitation,2.32012196138,0.1035338562,1164873640.0,2577,13546,416,0,0,275,15,0,57,123,16,0,4584,0,51,0,2,0.296043888858493,0.279584854841232,0.0064411291706596,0.0358489416539669,0.461599423997985,0.408435553312302,16539,0.8190337988995707,0.0251526694479714,5123,0.0,0.0,0.0536794846769471,0.0029279718914698,0.0,0.0111262931875854,0.0240093695100527,0.0031231700175678,0.0,0.8947882100331837,0.0,0.0099551044309974,0.0,0.0003903962521959,2017,0.0629324689507484,0.0314045224813894,0.425721971681045,0.376363754272461,0.285867568565135,0.269851595163345,2075,2076
4,20,JHARKHAND,3,CHATRA,27,CHATRA (SC),4,CHATRA,2004,Pre delimitation,2.37874930363,0.16291878101,1832009215.0,1769,7191,216,0,0,1067,0,0,31,1124,460,0,5347,17,26,0,0,0.353738912634765,0.353114068508148,-0.0167572876320255,-0.0039705233648419,0.371559607435777,0.306955903768539,9176,0.7836748038360941,0.023539668700959,8072,0.0,0.0,0.1321853320118929,0.0,0.0,0.0038404360753221,0.1392467789890981,0.0569871159563924,0.0,0.6624132804757186,0.0021060455896927,0.003221010901883,0.0,0.0,2017,-0.0342831499874592,-0.0401592411025752,0.369196539287316,0.315398052334785,0.379357023617168,0.386013895273209,9175,9180
13,20,JHARKHAND,1,GARHWA,77,BISHRAMPUR,13,PALAMU (SC),2013,Pre delimitation,0.87347498231,0.03622153828,406994060.0,8065,24983,5392,0,0,2,0,0,0,0,157,0,1604,0,0,29,0,0.30014532190326,0.296451926231384,-0.0194895548226298,0.0128044756129384,0.337176572066838,0.316075637936592,38440,0.6499219562955255,0.1402705515088449,1792,0.0,0.0,0.0011160714285714,0.0,0.0,0.0,0.0,0.0876116071428571,0.0,0.8950892857142857,0.0,0.0,0.0161830357142857,0.0,2017,-0.0346212238073349,-0.0473349684277964,0.33651954401077,0.324895724654198,0.321595535148201,0.330245971679688,41647,41647
2,20,JHARKHAND,11,DUMKA,10,DUMKA (ST),2,DUMKA (ST),2002,Pre delimitation,1.99793470046,0.08104347961,911958456.0,1617,48914,27478,0,0,129,3,0,17,25,100,15,3607,21,24,21,61,0.26956590369966,0.28145444393158,-0.0079156344633187,0.0311089567840099,0.802197784111256,0.522546112537384,78009,0.6270302144624338,0.3522414080426617,4023,0.0,0.0,0.0320656226696495,0.0007457121551081,0.0,0.0042257022122793,0.0062142679592344,0.0248570718369376,0.0037285607755406,0.8965945811583396,0.0052199850857568,0.005965697240865,0.0052199850857568,0.0151628138205319,2017,0.058004517108202,0.018293350927457,0.673447240678847,0.438839942216873,0.268294844694681,0.273114770650864,2075,2076
13,20,JHARKHAND,1,GARHWA,81,BHAWANATHPUR,13,PALAMU (SC),2013,Pre delimitation,2.41643685202,0.13915030612,1564706368.0,11796,21825,8497,0,0,175,6,1,2,41,186,0,6448,16,0,32,0,0.319495454550972,0.314578771591187,-0.0006106639851014,0.0245934762060642,0.330436465284424,0.303700685501099,42118,0.518186998432974,0.201742722826345,6907,0.0,0.0,0.0253366150282322,0.0008686839438251,0.0001447806573041,0.0002895613146083,0.0059360069494715,0.0269292022585782,0.0,0.9335456782973794,0.0023164905168669,0.0,0.0046329810337338,0.0,2017,-0.0277114864438772,-0.0405228009769017,0.372107581860499,0.33688996732235,0.351144243315877,0.352424651384354,41647,41647
3,20,JHARKHAND,7,DEOGHAR,12,JARMUNDI,3,GODDA,2003,Pre delimitation,0.85810568964,0.02871604983,322744691.0,614,4233,15,0,0,0,0,0,0,0,1,0,1420,0,7,0,0,0.293899555355202,0.282612383365631,0.0309682202117058,0.0579875335097313,1.047816511416,0.955647081136703,4862,0.8706293706293706,0.0030851501439736,1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007002801120448,0.0,0.9943977591036416,0.0,0.0049019607843137,0.0,0.0,2017,0.0863907337188721,0.0550905914587992,0.911382868697901,0.819699496030807,0.287164614666515,0.270926713943481,3371,3332
5,20,JHARKHAND,6,GIRIDIH,31,GANDEY,5,KODARMA,2005,Pre delimitation,1.4218972333,0.08374818757,942320152.0,1230,7033,1522,0,0,3,0,0,0,0,62,0,4038,42,7,0,0,0.242400945154729,0.235796086490154,0.0476059020470515,0.0705986730754375,1.33694870107145,0.77011701464653,9785,0.7187531936637711,0.1555442003065917,4152,0.0,0.0,0.0007225433526011,0.0,0.0,0.0,0.0,0.0149325626204238,0.0,0.972543352601156,0.0101156069364161,0.0016859344894026,0.0,0.0,2017,0.0936963707208633,0.0694008595942252,1.32428715761167,0.678661644458771,0.24785179885002,0.236195504665375,11554,11552
3,20,JHARKHAND,7,DEOGHAR,13,MADHUPUR,3,GODDA,2003,Pre delimitation,1.46391818743,0.07315655973,822698517.0,1394,10850,314,0,0,0,0,0,0,0,25,0,3576,18,14,0,0,0.266445216493827,0.259547963738441,0.0591059728109266,0.0834645703434944,1.16542501614842,0.907554447650909,12558,0.8639910813823858,0.0250039815257206,3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068813652628681,0.0,0.9843104872006606,0.004954582989265,0.0038535645472061,0.0,0.0,2017,0.106927983462811,0.0787209746932233,1.09418852024469,0.806375026702881,0.261927403719764,0.249782435595989,3371,3332
5,20,JHARKHAND,5,KODARMA,20,BARKATHA,5,KODARMA,2005,Pre delimitation,0.85608296664,0.02167147992,243571051.0,1448,3590,105,0,0,5,0,0,0,0,66,0,1007,2,0,0,0,0.245258853779655,0.241067439317703,0.02729274950326,0.0506030507385731,1.7765387894943,1.19384908676147,5143,0.698036165662065,0.0204160995527902,1080,0.0,0.0,0.0046296296296296,0.0,0.0,0.0,0.0,0.0611111111111111,0.0,0.9324074074074076,0.0018518518518518,0.0,0.0,0.0,2017,0.0649155899882317,0.0372811115428026,1.79940114388142,1.1447291970253,0.272332697890636,0.262497752904892,11554,11552
13,20,JHARKHAND,2,PALAMU,78,CHHATARPUR (SC),13,PALAMU (SC),2013,Pre delimitation,2.10751713118,0.11384114941,1280690267.0,5238,13670,1133,0,0,187,0,0,9,81,48,0,5313,6,13,0,0,0.320515085479957,0.312632232904434,0.0120065374247044,0.0323894284665585,0.539053932338291,0.413328111171722,20041,0.6821016915323587,0.0565341050845766,5657,0.0,0.0,0.0330563903128866,0.0,0.0,0.0015909492663956,0.0143185433975605,0.0084850627541099,0.0,0.9391903835955452,0.0010606328442637,0.0022980378292381,0.0,0.0,2017,-0.0138713112100959,-0.0258287379397878,0.502199782882796,0.402341037988663,0.351144741278655,0.349235236644745,41647,41647
13,20,JHARKHAND,2,PALAMU,76,DALTONGANJ,13,PALAMU (SC),2013,Pre delimitation,2.14992116569,0.1198160521,1349030253.0,12693,27556,84,0,0,624,0,0,1,306,57,0,4900,56,2,0,0,0.339820707239258,0.332343995571136,-0.0037608609983178,0.0150097077712417,0.694267350296934,0.396312594413757,40333,0.683212257952545,0.0020826618401804,5946,0.0,0.0,0.1049445005045408,0.0,0.0,0.00016818028927,0.0514631685166498,0.0095862764883955,0.0,0.824083417423478,0.0094180961991254,0.0003363605785401,0.0,0.0,2017,-0.0516754686832428,-0.0572233115970372,0.685391954465254,0.402441889047623,0.371212747909169,0.374016880989075,41647,41647
2,20,JHARKHAND,7,DEOGHAR,14,SARATH,2,DUMKA (ST),2002,Pre delimitation,1.58813770162,0.05596446056,629828400.0,887,8524,1175,0,0,1,0,0,1,0,7,0,2764,2,0,0,0,0.28411651385201,0.276450261473656,0.0361069391618998,0.0627170167863369,1.1285521165314,0.899925947189331,10586,0.8052144341583223,0.1109956546382014,2775,0.0,0.0,0.0003603603603603,0.0,0.0,0.0003603603603603,0.0,0.0025225225225225,0.0,0.996036036036036,0.0007207207207207,0.0,0.0,0.0,2017,0.0846778564155102,0.0558232722923589,1.04152830516147,0.827062726020813,0.277547015133438,0.266266256570816,2075,2076
4,20,JHARKHAND,3,CHATRA,26,SIMARIA (SC),4,CHATRA,2004,Pre delimitation,3.63376533327,0.16529805363,1862026109.0,2388,8675,1115,0,0,927,351,0,213,990,770,0,4901,29,25,0,0,0.354857933568293,0.349642261862755,-0.0332650150450466,-0.0184718994423747,0.642555961824574,0.342312008142471,12178,0.7123501395959928,0.0915585482016751,8206,0.0,0.0,0.1129661223495003,0.0427735803070923,0.0,0.0259566171094321,0.1206434316353887,0.0938337801608579,0.0,0.5972459176212528,0.0035339995125517,0.0030465513039239,0.0,0.0,2017,-0.0390540845692158,-0.0513269702008688,0.563948337618199,0.331871405243874,0.378022797335958,0.382461354136467,9175,9180
5,20,JHARKHAND,6,GIRIDIH,29,BAGODAR,5,KODARMA,2005,Pre delimitation,1.5175095811,0.07813633183,879486866.0,1568,9893,185,0,0,10,1,0,0,0,21,0,3827,8,9,0,0,0.264156316266688,0.254491239786148,0.0515180790273566,0.0775023698806763,0.682095636462056,0.500798642635345,11646,0.8494762150094453,0.0158852825004293,3876,0.0,0.0,0.0025799793601651,0.0002579979360165,0.0,0.0,0.0,0.0054179566563467,0.0,0.987358101135191,0.002063983488132,0.0023219814241486,0.0,0.0,2017,0.0903010740876198,0.0640372590083382,0.649880805704021,0.481350749731064,0.264244907445787,0.252979144454002,11554,11552
5,20,JHARKHAND,4,HAZARIBAG,20,BARKATHA,5,KODARMA,2005,Pre delimitation,1.80119709001,0.07131477238,802723897.0,711,3601,87,0,0,255,195,0,39,35,107,0,2841,41,24,0,0,0.316863854258458,0.292043015360832,-0.0076470479827776,0.0280008474364877,0.772997578868785,0.555112600326538,4399,0.8185951352580132,0.0197772220959308,3537,0.0,0.0,0.0720949957591179,0.0551314673452078,0.0,0.0110262934690415,0.0098953915747808,0.030251625671473,0.0,0.8032230703986429,0.0115917444161718,0.006785411365564,0.0,0.0,2017,0.0410005543380976,0.0035083112565087,0.789086352647533,0.547472417354584,0.334500202069865,0.308991566300392,11554,11552
4,20,JHARKHAND,2,PALAMU,75,PANKI,4,CHATRA,2004,Pre delimitation,1.82395553183,0.09449767855,1064325353.0,4866,7922,37,0,0,766,0,0,18,579,119,0,3147,1,46,0,0,0.357172458545717,0.357090935111046,-0.0173184949500243,-0.0076417629607021,0.443159544736776,0.353217720985413,12825,0.6176998050682261,0.0028849902534113,4676,0.0,0.0,0.1638152266894781,0.0,0.0,0.0038494439692044,0.1238237810094097,0.0254491017964071,0.0,0.6730111206159111,0.0002138579982891,0.0098374679213002,0.0,0.0,2017,-0.064321618527174,-0.0649609923521625,0.419282200361117,0.342522948980331,0.386232169742885,0.392753377556801,9175,9180
6,20,JHARKHAND,6,GIRIDIH,32,GIRIDIH,6,GIRIDIH,2006,Pre delimitation,1.36318067438,0.05423537356,610830324.0,317,3581,25,0,47,170,68,0,35,10,24,0,2322,6,1,0,0,0.311815939015135,0.279977321624756,0.0029263493676121,0.0490943640470505,0.712065626705207,0.578138917684555,3923,0.912821820035687,0.0063726739739994,2683,0.0,0.0175177040626164,0.0633619083115915,0.0253447633246366,0.0,0.0130450987700335,0.0037271710771524,0.0089452105851658,0.0,0.8654491241147969,0.0022363026462914,0.0003727171077152,0.0,0.0,2017,0.0596157088875771,0.0133691886071751,0.711812741589493,0.566080957651138,0.3140981003594,0.278028830885887,3923,3923
13,20,JHARKHAND,1,GARHWA,80,GARHWA,13,PALAMU (SC),2013,Pre delimitation,2.30664502067,0.13270284465,1495635000.0,2499,12487,804,0,0,592,212,0,78,635,480,0,4529,29,16,0,0,0.367793326537349,0.361265048384666,-0.0221366151533524,-0.0037679482484236,0.428922588610732,0.294443875551224,15790,0.7908169727675745,0.0509183027232425,6571,0.0,0.0,0.0900928321412266,0.032262973672196,0.0,0.0118703393699589,0.0966367371785116,0.0730482422766702,0.0,0.6892406026479988,0.0044133313042154,0.0024349414092223,0.0,0.0,2017,-0.0654708854854107,-0.068678107053221,0.436112911704003,0.322716742753983,0.396196339564408,0.4004175812006,41647,41647
