OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
30,19,WEST BENGAL,19,PURBA MEDINAPUR,206,MOYNA,30,TAMLUK,1930,,0.86974154819,0.01850052222,22636,59207,269,0,0,0,0,0,108,64,92,618,2,29,0,5,0.715604875220482,0.655376255512238,0.395581141476394,0.438524663448334,-0.344236753538518,-0.341707050800323,82112,0.7210517342166797,0.0032760132501948,918,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0697167755991285,0.1002178649237472,0.673202614379085,0.0021786492374727,0.0315904139433551,0.0,0.0054466230936819,2015,-0.272071689367294,-0.279949903031715,1.87473735259194,1.29197603464127,0.349244068459029,0.408856153488159,198184,
30,19,WEST BENGAL,19,PURBA MEDINAPUR,207,NANDAKUMAR,30,TAMLUK,1930,,0.78170888539,0.01595856472,4969,19435,670,0,0,0,0,0,161,9,6,537,0,82,0,0,1.03208444619239,0.983113437891006,0.422880951067229,0.437907308340073,-0.299076517364731,-0.30772465467453,25074,0.7751056871659887,0.026720906117891,795,0.0,0.0,0.0,0.0,0.0,0.2025157232704402,0.0113207547169811,0.0075471698113207,0.6754716981132075,0.0,0.1031446540880503,0.0,0.0,2015,-0.272071689367294,-0.279949903031715,1.87473735259194,1.29197603464127,0.349244068459029,0.408856153488159,198184,
30,19,WEST BENGAL,19,PURBA MEDINAPUR,208,MAHISADAL,30,TAMLUK,1930,,1.03544936624,0.02922151355,19027,15871,67238,0,0,0,0,0,67,35,63,914,95,12,0,257,5.9542192634609,1.28514444828033,0.256036978491794,0.304212629795074,-0.266460688775443,-0.234197869896889,102136,0.1553908514138012,0.6583183206704786,1443,0.0,0.0,0.0,0.0,0.0,0.0464310464310464,0.0242550242550242,0.0436590436590436,0.6334026334026334,0.0658350658350658,0.0083160083160083,0.0,0.1781011781011781,2015,-0.272071689367294,-0.279949903031715,1.87473735259194,1.29197603464127,0.349244068459029,0.408856153488159,198184,
30,19,WEST BENGAL,19,PURBA MEDINAPUR,209,HALDIA (SC),30,TAMLUK,1930,,0.51645373619,0.01341849352,7881,5230,56657,0,0,0,0,0,17,29,25,373,15,0,1,204,4.81083347124994,1.8272887468338,0.17369389816827,0.255837291479111,-0.299444181559322,-0.231561407446861,69768,0.0749627336314642,0.8120771700493062,664,0.0,0.0,0.0,0.0,0.0,0.0256024096385542,0.0436746987951807,0.0376506024096385,0.5617469879518072,0.0225903614457831,0.0,0.0015060240963855,0.3072289156626506,2015,-0.272071689367294,-0.279949903031715,1.87473735259194,1.29197603464127,0.349244068459029,0.408856153488159,198184,
30,19,WEST BENGAL,19,PURBA MEDINAPUR,210,NANDIGRAM,30,TAMLUK,1930,,0.88611384958,0.03105799588,14815,43628,60362,0,0,0,0,0,6,78,153,1107,0,1,7,187,0.837162834339861,0.764088571071625,0.236416555026935,0.270537212491035,-0.19745126375737,-0.147189103066921,118805,0.3672236017002651,0.5080762594166912,1539,0.0,0.0,0.0,0.0,0.0,0.0038986354775828,0.0506822612085769,0.0994152046783625,0.7192982456140351,0.0,0.0006497725795971,0.0045484080571799,0.1215074723846653,2015,-0.272071689367294,-0.279949903031715,1.87473735259194,1.29197603464127,0.349244068459029,0.408856153488159,198184,
31,19,WEST BENGAL,19,PURBA MEDINAPUR,211,CHANDIPUR,31,KANTHI,1931,,0.95711859825,0.02220218549,24435,33196,4860,0,0,0,0,0,68,20,0,1000,0,7,0,8,0.717945228362906,0.675122141838074,0.421190641609576,0.428927600383759,-0.303026578575108,-0.31615474820137,62491,0.5312124945992223,0.0777711990526635,1103,0.0,0.0,0.0,0.0,0.0,0.0616500453309156,0.0181323662737987,0.0,0.9066183136899364,0.0,0.0063463281958295,0.0,0.0072529465095194,2015,-0.250875696539879,-0.23265498675647,0.772902281146949,0.722853451967239,0.408237546820175,0.406502708792686,305690,
31,19,WEST BENGAL,19,PURBA MEDINAPUR,212,PATASHPUR,31,KANTHI,1931,,1.00337022268,0.02571952145,22509,13849,0,0,0,0,0,0,0,0,0,1263,0,22,0,0,0.527362422435912,0.440026432275772,0.537608687453111,0.554988384246826,-0.340107279813592,-0.364773601293564,36358,0.3809065405137796,0.0,1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828793774319066,0.0,0.0171206225680933,0.0,0.0,2015,-0.250875696539879,-0.23265498675647,0.772902281146949,0.722853451967239,0.408237546820175,0.406502708792686,305690,
31,19,WEST BENGAL,19,PURBA MEDINAPUR,213,KANTHI UTTAR,31,KANTHI,1931,,1.10920811376,0.02984005554,10815,21559,4287,0,0,0,0,0,49,48,2,1366,0,13,0,7,1.03375927509087,0.966223984956741,0.289869168499348,0.281026035547256,-0.158313191643281,-0.149190604686737,36661,0.5880636098306102,0.1169362537846758,1485,0.0,0.0,0.0,0.0,0.0,0.0329966329966329,0.0323232323232323,0.0013468013468013,0.9198653198653198,0.0,0.0087542087542087,0.0,0.0047138047138047,2015,-0.250875696539879,-0.23265498675647,0.772902281146949,0.722853451967239,0.408237546820175,0.406502708792686,305690,
31,19,WEST BENGAL,19,PURBA MEDINAPUR,214,BHAGABANPUR,31,KANTHI,1931,,0.96189005374,0.02543438732,11524,20229,1,0,0,0,0,0,10,0,0,1230,0,9,0,0,0.652794431593924,0.603292912244797,0.448851934514822,0.458127424120903,-0.308912049356356,-0.332880660891533,31754,0.6370535995465139,3.149209548403351e-05,1249,0.0,0.0,0.0,0.0,0.0,0.0080064051240992,0.0,0.0,0.9847878302642114,0.0,0.0072057646116893,0.0,0.0,2015,-0.250875696539879,-0.23265498675647,0.772902281146949,0.722853451967239,0.408237546820175,0.406502708792686,305690,
31,19,WEST BENGAL,19,PURBA MEDINAPUR,215,KHEJURI (SC),31,KANTHI,1931,,1.21300458928,0.02819495612,8266,13013,62544,0,0,0,0,0,2,22,17,1139,0,0,0,220,0.799448487228479,0.734356731176376,0.248606988509062,0.290705740451813,-0.233089235799374,-0.206447072327137,83823,0.1552437875046228,0.7461436598546938,1400,0.0,0.0,0.0,0.0,0.0,0.0014285714285714,0.0157142857142857,0.0121428571428571,0.8135714285714286,0.0,0.0,0.0,0.1571428571428571,2015,-0.250875696539879,-0.23265498675647,0.772902281146949,0.722853451967239,0.408237546820175,0.406502708792686,305690,
