OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_6,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_6_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
9,21,ORISSA,14,DHENKANAL,55,DHENKANAL,9,DHENKANAL,2109,,2.10997449163,0.08932577061,1195371,12156,15117,7263,8482,20014,5720,0,217,557,40,0,0,115,13,66,0,3052,19,325,8,22,0.854227515087727,0.582036137580872,-0.0779548288236835,-0.0515629127621651,0.390240674677555,0.375631421804428,34216,0.5849310264203881,0.1671732522796352,4434,0.0,0.0489400090211998,0.1256202074875958,0.009021199819576,0.0,0.0,0.025935949481281,0.0029318899413622,0.0148849797023004,0.0,0.688317546233649,0.0042850699142986,0.073297248534055,0.0018042399639152,0.0049616599007668,2019,-0.0370720140635967,-0.0577319600741716,0.786515121302972,0.527699291706085,0.36054637784789,0.349471420049667,199212,199174
13,21,ORISSA,22,BAUDH  *,86,BOUDH,13,KANDHAMAL,2113,,2.56482326002,0.14424276809,1901827,13423,50347,20467,4802,59128,19900,0,101,1902,889,0,0,675,609,133,0,2469,5,263,50,60,0.432235033993538,0.337165892124176,-0.13754453457447,-0.152674540877342,0.444333185223871,0.463805481791496,83830,0.7053322199689849,0.2373851843015627,7156,0.0,0.0141140301844605,0.2657909446618222,0.1242314141978759,0.0,0.0,0.094326439351593,0.0851034097261039,0.0185858021240916,0.0,0.3450251537171604,0.0006987143655673,0.0367523756288429,0.0069871436556735,0.0083845723868082,2019,-0.10640200600028,-0.108584648373675,0.329640082172997,0.23568008095026,0.425072502798352,0.435988709330559,83346,83489
13,21,ORISSA,22,BAUDH  *,85,KANTAMAL,13,KANDHAMAL,2113,,2.27869905262,0.12492885817,1658730,12245,34565,14556,6185,37133,17479,0,0,1472,124,0,0,406,242,70,0,3660,0,150,38,25,0.450651312320705,0.398348703980446,-0.103905026912466,-0.0669268369674683,0.388420953553282,0.373598113656044,60797,0.610770268269816,0.2874977383752488,6187,0.0,0.0,0.2379182156133829,0.0200420235978664,0.0,0.0,0.0656214643607564,0.0391142718603523,0.0113140455794407,0.0,0.5915629545821884,0.0,0.0242443833845159,0.0061419104574107,0.0040407305640859,2019,-0.020889675244689,-0.0615540303300846,0.354513633997448,0.303806975483894,0.390307545440895,0.37597331404686,83346,83489
8,21,ORISSA,13,JAJAPUR  *,49,BARI,8,JAJPUR (SC),2108,,1.19280212619,0.02385569435,261073,21578,42821,2979,37504,26096,2450,0,0,0,0,0,0,0,0,0,0,1179,0,0,0,7,0.983450578907016,0.902003586292267,-0.109461047737499,-0.0992006435990334,0.430739220061536,0.443537324666977,66050,0.3950946252838758,0.0370931112793338,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940978077571668,0.0,0.0,0.0,0.005902192242833,2019,-0.0311685279011726,-0.0466765771343179,0.785992295760189,0.728388667106628,0.355676444741748,0.354764848947525,41915,41339
15,21,ORISSA,10,KENDRAPARA *,98,AUL,15,KENDRAPARA,2115,,1.39109801783,0.04183570497,322892,156290,71098,25748,177861,42376,27329,0,0,0,0,0,0,0,0,91,14,1926,2,0,0,44,0.644080776085389,0.570252597332001,-0.107739778479953,-0.0679435543715954,0.395836405742205,0.41185337305069,247566,0.1711705161451895,0.1103907644830065,2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438131921039961,0.0067404910929224,0.927298988926336,0.0009629272989889,0.0,0.0,0.0211844005777563,2019,0.0513500533998013,-0.0082810705649006,0.528023227165555,0.46162785589695,0.283681075950016,0.28906475007534,252316,240253
10,21,ORISSA,24,BALANGIR,68,BOLANGIR,10,BOLANGIR,2110,,2.16721049648,0.08504471757,1157161,5320,7954,595,3068,9970,572,0,0,338,8,0,0,100,24,13,0,3689,10,34,0,0,0.963961381883052,0.53505551815033,-0.0495496814678047,-0.0251500578597188,0.377532890471667,0.368756115436554,13610,0.7325495958853784,0.0420279206465833,4216,0.0,0.0,0.0801707779886148,0.0018975332068311,0.0,0.0,0.0237191650853889,0.0056925996204933,0.0030834914611005,0.0,0.875,0.0023719165085388,0.0080645161290322,0.0,0.0,2019,0.0030260493513196,-0.0183521618161848,0.84569691616631,0.419063672423363,0.362277254846145,0.356493443250656,109747,109940
15,21,ORISSA,10,KENDRAPARA *,99,RAJANAGAR,15,KENDRAPARA,2115,,1.73980464103,0.06403348478,648648,64197,87682,81156,106753,31612,81943,0,96,0,0,0,0,0,0,433,399,1994,1,0,13,239,0.608115381142339,0.496247678995132,-0.124261523179598,-0.0609116293489933,0.324435824590598,0.369583040475845,220308,0.143490023058627,0.3719474553806489,3175,0.0,0.0302362204724409,0.0,0.0,0.0,0.0,0.0,0.0,0.1363779527559055,0.1256692913385826,0.6280314960629921,0.0003149606299212,0.0,0.0040944881889763,0.0752755905511811,2019,0.0195336956530809,-0.0953428574936804,0.45286551093926,0.365754574537277,0.264241067345222,0.267197340726852,252316,240253
8,21,ORISSA,13,JAJAPUR  *,50,BARACHANA,8,JAJPUR (SC),2108,,1.33507429454,0.03268487535,407348,12349,29094,1251,19403,20376,1351,0,7,12,0,0,0,6,0,5,0,1563,0,25,0,8,1.0834034035175,0.873968660831451,-0.0500096472481127,-0.0246030455455184,0.35547898771099,0.341520503163338,41130,0.4954048140043763,0.0328470702650133,1626,0.0,0.0043050430504305,0.007380073800738,0.0,0.0,0.0,0.003690036900369,0.0,0.0030750307503075,0.0,0.9612546125461254,0.0,0.0153751537515375,0.0,0.004920049200492,2019,0.0431240238249302,0.0044095059997963,0.98192336146027,0.776798248291016,0.294264085971067,0.273426249623299,41915,41339
15,21,ORISSA,12,CUTTACK,94,SALIPUR,15,KENDRAPARA,2115,,1.38006814098,0.03647380408,453178,14358,27634,7038,6502,33592,8451,0,4,4,2,0,0,0,0,17,0,1696,7,8,7,61,1.43521661304386,1.1534765958786,-0.0667433165692819,-0.044790580868721,0.33875880522143,0.339229211211205,48545,0.6919765166340509,0.1740858996807086,1806,0.0,0.0022148394241417,0.0022148394241417,0.0011074197120708,0.0,0.0,0.0,0.0,0.0094130675526024,0.0,0.939091915836102,0.003875968992248,0.0044296788482834,0.003875968992248,0.0337763012181616,2019,0.0369731858372688,-0.0015802016495265,1.29548500115006,1.0716290473938,0.276619943418767,0.270589366555214,252316,240253
14,21,ORISSA,12,CUTTACK,89,ATHAGARH,14,CUTTACK,2114,,1.82452453779,0.05468252955,712037,26419,9078,5366,6966,29264,5055,0,68,159,49,0,0,118,7,60,0,2024,10,188,4,29,1.28811674881396,0.955353736877441,-0.0795598903260045,-0.0617480222135782,0.386261516161404,0.382353350520134,41285,0.7088288724718421,0.1224415647329538,2716,0.0,0.0250368188512518,0.0585419734904271,0.018041237113402,0.0,0.0,0.0434462444771723,0.0025773195876288,0.0220913107511045,0.0,0.7452135493372607,0.003681885125184,0.0692194403534609,0.0014727540500736,0.0106774668630338,2019,-0.0488790553063154,-0.0641988367382398,1.19190320222137,0.828016012907028,0.360172074499869,0.357002019882202,40278,40556
15,21,ORISSA,10,KENDRAPARA *,97,KENDRAPARA (SC),15,KENDRAPARA,2115,,1.2058731288,0.02964847142,329725,33890,42893,1732,40166,33397,1338,0,0,0,0,0,0,0,0,0,0,1440,17,1,0,9,1.19997856671012,0.865607500076294,-0.128202103293954,-0.10920936986804,0.441720466518355,0.436030849814415,74901,0.4458818974379514,0.0178635799255016,1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98159509202454,0.0115882753919563,0.0006816632583503,0.0,0.0061349693251533,2019,0.0483044013381004,0.0104499562350637,1.0052224896193,0.703239560127258,0.309220206952134,0.296653017401695,252316,240253
15,21,ORISSA,12,CUTTACK,95,MAHANGA,15,KENDRAPARA,2115,,1.2147703079,0.02894665636,370668,7364,18009,2517,6416,17552,3357,0,0,0,0,0,0,0,0,0,0,1411,0,0,1,17,1.10064036963785,1.01438105106354,-0.184231906455848,-0.189300730824471,0.48322252219052,0.502638339996338,27325,0.6423421774931382,0.1228545288197621,1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98740377886634,0.0,0.0,0.0006997900629811,0.0118964310706787,2019,0.034205250442028,-0.0014959796212644,1.02132339832915,0.940075278282166,0.304870331505421,0.293196231126785,252316,240253
13,21,ORISSA,21,KANDHAMAL,84,PHULBANI (ST),13,KANDHAMAL,2113,,3.31115440364,0.22137554754,3040143,883,4875,2230,702,4729,2230,0,117,1354,3668,0,0,2938,2172,69,0,485,13,146,3,0,0.398677781745812,0.332207798957825,-0.168586703170283,-0.210332810878754,0.508078253522725,0.535574495792389,7661,0.6172823391202193,0.291084714789192,10965,0.0,0.0106703146374829,0.1234838121295029,0.3345189238486092,0.0,0.0,0.2679434564523484,0.1980848153214774,0.0062927496580027,0.0,0.0442316461468308,0.0011855905152758,0.0133150934792521,0.0002735978112175,0.0,2019,-0.154523909091949,-0.128573297965916,0.277692597202883,0.214982286095619,0.479601431949751,0.505739867687225,83346,83489
15,21,ORISSA,10,KENDRAPARA *,96,PATKURA,15,KENDRAPARA,2115,,1.48959021049,0.03091998105,379667,15355,27868,2844,23087,19385,2462,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,5,1.08883955202972,1.02239549160004,-0.175913301036815,-0.173369310796261,0.485230029681161,0.501294642686844,44934,0.4314105131971336,0.0547914719366181,1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967362924281984,0.0,0.0,0.0,0.0032637075718015,2019,0.0387677606195211,0.0008819915591682,0.76831465716859,0.706892549991608,0.312165975411703,0.297269061207771,252316,240253
14,21,ORISSA,12,CUTTACK,87,BARAMBA,14,CUTTACK,2114,,1.59136064912,0.08756866476,1122571,30769,39488,12895,7156,62703,13198,0,85,802,234,0,3,546,211,268,0,1975,0,102,34,74,0.51451003220689,0.392112761735916,-0.122815812464072,-0.132687628269196,0.456572525578214,0.476327329874039,83057,0.7549393789807,0.1589029220896493,4334,0.0,0.0196123673281033,0.185048454083987,0.0539916935856022,0.0,0.0006922011998154,0.1259806183664051,0.0486848177203507,0.0618366405168435,0.0,0.4556991232118135,0.0,0.023534840793724,0.0078449469312413,0.0170742962621135,2019,-0.118815429508686,-0.112425398826606,0.445536461597288,0.30798864364624,0.413379483185748,0.4315285384655,40278,40556
14,21,ORISSA,12,CUTTACK,91,CHOUDWAR-CUTTACK,14,CUTTACK,2114,,0.4674931875,0.00757366091,90261,5966,5901,2173,4667,7119,1895,0,0,0,0,0,0,0,0,16,2,310,36,1,0,11,3.67368810497438,2.29352307319641,-0.0534233775885302,-0.0084787439554929,0.284925552355484,0.294202119112015,13681,0.5203566990717052,0.1385132665740808,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0053191489361702,0.824468085106383,0.0957446808510638,0.0026595744680851,0.0,0.0292553191489361,2019,0.0120930913835764,-0.0306743749209231,3.47409343875108,2.26453590393066,0.265850149575381,0.26469674706459,40278,40556
10,21,ORISSA,24,BALANGIR,70,KANTABANJI,10,BOLANGIR,2110,,2.52850057811,0.11865324682,1612539,6737,12021,2429,5020,13696,1846,0,0,364,20,0,0,28,147,23,4,5203,17,65,1,0,0.61974342631678,0.497504085302353,0.0114750371396407,0.0325439739972353,0.354456980081053,0.348237246274948,20562,0.6660830658496255,0.0897772590214959,5872,0.0,0.0,0.0619891008174386,0.0034059945504087,0.0,0.0,0.0047683923705722,0.025034059945504,0.00391689373297,0.0006811989100817,0.8860694822888283,0.0028950953678474,0.0110694822888283,0.0001702997275204,0.0,2019,0.0430886875838041,0.0267705667790259,0.515718470457619,0.381335690617561,0.331182913589697,0.327627405524254,109747,109940
10,21,ORISSA,24,BALANGIR,69,TITLAGARH,10,BOLANGIR,2110,,2.98976617438,0.11618208367,1550730,14795,26869,7299,8276,30034,10392,0,0,912,115,0,0,177,68,67,5,4401,5,18,0,0,0.72979296854028,0.545048594474792,-0.0465730301294299,-0.0119264367967844,0.373124537616147,0.356705784797668,48702,0.61668925300809,0.2133793273376863,5768,0.0,0.0,0.1581137309292649,0.0199375866851595,0.0,0.0,0.0306865464632454,0.0117891816920943,0.0116158113730929,0.0008668515950069,0.7630027739251041,0.0008668515950069,0.0031206657420249,0.0,0.0,2019,0.0060374429449439,-0.0195157448487647,0.617577211756067,0.426288038492203,0.358814833461359,0.352721244096756,109747,109940
13,21,ORISSA,16,NAYAGARH  *,121,DASPALLA (SC),13,KANDHAMAL,2113,,2.69841974745,0.16488828904,2227547,12149,24051,6582,2538,33933,6101,0,281,896,1374,0,0,2570,722,144,12,1853,0,284,10,28,0.372814379047435,0.322276145219803,-0.134515826042453,-0.155221700668335,0.497817039750508,0.523041009902954,42572,0.7970731936484075,0.1433101569106455,8174,0.0,0.0343772938585759,0.1096158551504771,0.1680939564472718,0.0,0.0,0.3144115488133105,0.0883288475654514,0.0176168338634695,0.0014680694886224,0.2266943968681184,0.0,0.0347443112307315,0.0012233912405187,0.0034254954734524,2019,-0.137665420770645,-0.131914201971947,0.274099727194035,0.219494633376598,0.427574525652773,0.439790487289429,83346,83489
15,21,ORISSA,10,KENDRAPARA *,100,MAHAKALAPADA,15,KENDRAPARA,2115,,1.93294837212,0.05310974341,506974,125845,57674,40752,129969,37974,42169,0,6,0,0,0,0,0,0,190,282,2047,0,0,10,99,0.825290433693244,0.706194639205933,-0.141177070009092,-0.0954481065273285,0.377653417035308,0.403170615434647,210112,0.1807321809320743,0.2006977231190984,2634,0.0,0.0022779043280182,0.0,0.0,0.0,0.0,0.0,0.0,0.0721336370539104,0.1070615034168565,0.7771450265755505,0.0,0.0,0.0037965072133637,0.0375854214123006,2019,0.0455898642539978,-0.0360784050451891,0.637629972871706,0.553696691989899,0.276574132357183,0.271457195281982,252316,240253
14,21,ORISSA,12,CUTTACK,90,BARABATI-CUTTACK,14,CUTTACK,2114,,0.57123102514,0.00873510788,72463,10718,19377,17709,2484,30086,14710,0,0,0,0,0,5,0,0,67,6,88,203,0,7,57,9.78613688141801,5.9596700668335,-0.0878516098858021,-0.0357546545565128,0.177661883085485,0.18895061314106,47280,0.636336717428088,0.3111252115059221,433,0.0,0.0,0.0,0.0,0.0,0.0115473441108545,0.0,0.0,0.1547344110854503,0.0138568129330254,0.2032332563510392,0.4688221709006928,0.0,0.0161662817551963,0.1316397228637413,2019,-0.0124328471720219,-0.0490553763633389,9.56209505241971,5.74053311347961,0.178171793912244,0.183364972472191,40278,40556
14,21,ORISSA,12,CUTTACK,88,BANKI,14,CUTTACK,2114,,1.80691206691,0.05083859956,531031,98302,48283,22377,14779,140255,21591,0,3,227,3,0,1,117,55,270,0,1648,2,29,44,114,1.05494179407062,0.683716386556625,-0.0864897612474813,-0.0606722757220268,0.353839415996281,0.380045652389526,176625,0.7940835102618542,0.1222420382165605,2513,0.0,0.0011937922801432,0.0903302825308396,0.0011937922801432,0.0,0.0003979307600477,0.0465578989255869,0.0218861918026263,0.1074413052128929,0.0,0.6557898925586948,0.0007958615200955,0.0115399920413847,0.017508953442101,0.0453641066454436,2019,-0.0433013252913952,-0.0662703724917365,0.93476468831608,0.56988936662674,0.334229840090848,0.355460435152054,40278,40556
18,21,ORISSA,17,KHORDHA  *,115,JATANI,18,BHUBANESWAR,2118,,1.71831025515,0.05018781134,660907,25121,4971,19,4243,26290,14,0,4,242,9,0,0,97,17,16,0,2003,28,69,0,2,2.49478761426553,1.48117756843567,-0.0268170646029311,0.0035398863255977,0.346504203717446,0.326746463775635,30547,0.8606409794742528,0.0004583101450224,2487,0.0,0.0016083634901487,0.0973059911540008,0.0036188178528347,0.0,0.0,0.0390028146361077,0.0068355448331322,0.006433453960595,0.0,0.8053880176919984,0.0112585444310414,0.0277442702050663,0.0,0.0008041817450743,2019,0.028417176567018,-0.0035143835993457,2.29253083103339,1.33201706409454,0.326148335604197,0.305975198745728,29448,29931
18,21,ORISSA,17,KHORDHA  *,113,BHUBANESWAR(UTTAR),18,BHUBANESWAR,2118,,0.35466219657,0.00412187247,51949,2236,2480,109,1705,3042,43,0,0,0,0,0,0,0,1,4,0,192,7,0,0,0,5.18488167616928,3.92542672157288,-0.0438014541416991,-0.0261184992268682,0.336429207282256,0.346725672483444,4790,0.6350730688935282,0.0089770354906054,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049019607843137,0.0196078431372549,0.0,0.9411764705882352,0.034313725490196,0.0,0.0,0.0,2019,0.0200003981590271,-0.0053850239159254,4.95875245159112,3.7978413105011,0.299179501080486,0.3033846616745,29448,29931
11,21,ORISSA,26,KALAHANDI,81,NARLA,11,KALAHANDI,2111,,2.48102544762,0.15446600019,2093031,12170,17919,3700,6441,21837,5090,0,3,1682,603,0,0,718,315,90,0,4094,0,154,0,0,0.45590310280957,0.408509254455566,-0.11634725475078,-0.0917266234755516,0.443353264356949,0.41849048435688,33368,0.654429393430832,0.1525413569887317,7659,0.0,0.0003916960438699,0.2196109152630891,0.0787309048178613,0.0,0.0,0.0937459198328763,0.0411280846063454,0.0117508813160987,0.0,0.5345345345345346,0.0,0.0201070635853244,0.0,0.0,2019,-0.0552789270877838,-0.0839725229731776,0.357754442303209,0.308478653430939,0.419967243727311,0.399060070514679,56936,56908
16,21,ORISSA,11,JAGATSINGHAPUR  *,102,TIRTOL (SC),16,JAGATSINGHPUR (SC),2116,,1.49395300806,0.03412847183,446946,5726,16461,768,4646,17052,645,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,2,0.976808815208169,0.890718162059784,-0.167550695064664,-0.176205292344093,0.484881780555516,0.504075050354004,22343,0.7631920512017186,0.0288681018663563,1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988221436984688,0.0,0.0,0.0,0.0011778563015312,2019,0.0510262809693813,0.008410409717341,0.802115176832986,0.709471434354782,0.298844338206492,0.278393357992172,21829,21819
11,21,ORISSA,25,NUAPADA  *,72,KHARIAR,11,KALAHANDI,2111,,2.19227697256,0.15321446996,2085500,7552,14160,2386,5698,15846,1600,0,0,1358,34,0,0,7,784,466,2,4900,4,41,0,1,0.490148830493453,0.385964721441269,0.02404751346315,0.0418827999383211,0.360768563512557,0.353356406092644,23144,0.6846698928447977,0.0691323885240235,7597,0.0,0.0,0.1787547716203764,0.0044754508358562,0.0,0.0,0.0009214163485586,0.1031986310385678,0.0613400026326181,0.0002632618138738,0.6449914439910491,0.0005265236277477,0.0053968671844149,0.0,0.0001316309069369,2019,0.0311739360913634,0.0170815919946757,0.416085189948101,0.291805386543274,0.333434700459109,0.327816992998123,56936,56908
13,21,ORISSA,21,KANDHAMAL,82,BALIGUDA (ST),13,KANDHAMAL,2113,,4.17039314166,0.26279758616,3613283,792,4060,281,1112,3646,131,0,101,2677,3186,0,0,4050,2855,30,0,98,0,0,0,0,0.3300549327438,0.306594580411911,-0.152318420197272,-0.175783179700375,0.521852142559628,0.540873140096664,4889,0.7457557782777664,0.0267948455716915,12997,0.0,0.0077710240824805,0.205970608601985,0.2451334923443871,0.0,0.0,0.3116103716242209,0.2196660767869508,0.0023082249749942,0.0,0.0075402015849811,0.0,0.0,0.0,0.0,2019,-0.108131688088179,-0.101333712051207,0.21228097832997,0.191163688898087,0.48439669082667,0.495683223009109,83346,83489
14,21,ORISSA,16,NAYAGARH  *,120,KHANDAPADA,14,CUTTACK,2114,,1.12560503951,0.05107225513,642363,29120,21811,9926,7095,44279,9897,0,83,232,40,0,0,213,28,132,0,1582,0,159,30,41,0.543179380194144,0.465568691492081,-0.111930967048725,-0.105464819818735,0.427239907422525,0.4392309486866,61271,0.7226746748053728,0.1615282923405852,2540,0.0,0.0326771653543307,0.0913385826771653,0.0157480314960629,0.0,0.0,0.0838582677165354,0.011023622047244,0.0519685039370078,0.0,0.6228346456692914,0.0,0.0625984251968504,0.0118110236220472,0.0161417322834645,2019,-0.0944672338664532,-0.101266417748927,0.426517853529608,0.365170031785965,0.390342362312515,0.401056617498398,40278,40556
16,21,ORISSA,11,JAGATSINGHAPUR  *,101,PARADEEP,16,JAGATSINGHPUR (SC),2116,,1.3634882192,0.02977401306,313754,32051,39344,24795,42023,25371,24008,1,0,0,0,0,0,0,5,131,56,1161,63,0,10,56,5.98754721377466,1.20320224761963,-0.169781141562137,-0.159357637166977,0.399979923814761,0.450036853551865,91402,0.2775759830200652,0.2626638366775344,1483,0.0006743088334457,0.0,0.0,0.0,0.0,0.0,0.0,0.0033715441672285,0.088334457181389,0.0377612946729602,0.7828725556304788,0.0424814565070802,0.0,0.0067430883344571,0.0377612946729602,2019,0.0148760667070746,-0.0325966137129804,5.43717526549996,1.0763521194458,0.274859584479197,0.282070830464363,21829,21819
16,21,ORISSA,12,CUTTACK,92,NIALI (SC),16,JAGATSINGHPUR (SC),2116,,1.26159605644,0.03366270768,419518,18909,23329,1769,15819,25116,1894,0,0,0,0,0,0,0,0,3,0,1634,0,0,0,28,1.40123937565341,1.28363609313965,-0.0983307457263012,-0.0952417328953743,0.415742664060962,0.427821218967438,42829,0.5864250858063461,0.0442223726914006,1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018018018018018,0.0,0.9813813813813814,0.0,0.0,0.0,0.0168168168168168,2019,0.0377470664680004,0.0004919202790282,1.23294307326244,1.12561178207397,0.310628770702523,0.299176633358002,21829,21819
14,21,ORISSA,12,CUTTACK,93,CUTTACK SADAR (SC),14,CUTTACK,2114,,1.58994656005,0.02610065992,304740,15531,35808,3285,5280,45947,2765,0,0,0,0,0,1,0,1,17,0,1236,19,1,2,19,1.98583187667259,1.3054473400116,-0.0967306061977328,-0.0909593924880028,0.36822640196048,0.383290305733681,53992,0.8509964439176174,0.0512112905615646,1296,0.0,0.0,0.0,0.0,0.0,0.0007716049382716,0.0,0.0007716049382716,0.0131172839506172,0.0,0.9537037037037036,0.0146604938271604,0.0007716049382716,0.0015432098765432,0.0146604938271604,2019,0.0320273339748383,1.20889171928723e-05,1.84286755846217,1.1257461309433,0.286673736549449,0.289036780595779,40278,40556
17,21,ORISSA,17,KHORDHA  *,111,JAYADEV (SC),17,PURI,2117,,1.01987565305,0.02396796158,316035,7915,5827,216,5592,7619,443,0,0,0,0,0,0,0,0,0,0,1180,4,0,0,0,1.95669753370229,1.67038238048553,-0.0959304192732092,-0.0887294486165047,0.404240472520861,0.41536071896553,13654,0.5580049802255749,0.032444704848396,1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966216216216216,0.0033783783783783,0.0,0.0,0.0,2019,0.0337936878204346,-0.0072175930803795,1.62258574976559,1.3433483839035,0.303403364393455,0.289872080087662,13595,13190
18,21,ORISSA,17,KHORDHA  *,112,BHUBANESWAR(MADHYA),18,BHUBANESWAR,2118,,0.45304806683,0.00769393554,105667,73,201,14,50,170,45,0,0,3,0,0,0,3,7,0,0,148,216,4,0,0,16.6379749799898,16.4617977142334,-0.0769756688787578,-0.0666034668684006,0.337475528101004,0.328626185655594,265,0.6415094339622641,0.1698113207547169,381,0.0,0.0,0.0078740157480314,0.0,0.0,0.0,0.0078740157480314,0.0183727034120734,0.0,0.0,0.3884514435695538,0.5669291338582677,0.0104986876640419,0.0,0.0,2019,-0.0414741411805153,-0.0491545398621426,17.2345006946494,17.6670598983765,0.297958429088982,0.287859886884689,29448,29931
16,21,ORISSA,11,JAGATSINGHAPUR  *,104,JAGATSINGHPUR,16,JAGATSINGHPUR (SC),2116,,1.18569517717,0.02646846216,337563,10649,12051,4153,8619,12820,4811,0,0,0,0,0,0,0,0,2,0,1288,0,0,0,24,1.02051631257734,0.814177095890045,-0.150337187067889,-0.157926075160503,0.467981637110051,0.486795023083687,26250,0.4883809523809523,0.1832761904761904,1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015220700152207,0.0,0.9802130898021308,0.0,0.0,0.0,0.0182648401826484,2019,0.0465404875576496,0.0015070903690871,0.87935023696823,0.705427527427673,0.303695481601338,0.285723090171814,21829,21819
18,21,ORISSA,17,KHORDHA  *,114,EKAMRA-BHUBANESHWAR,18,BHUBANESWAR,2118,,0.71880626364,0.0068434226,85209,4720,4053,229,3671,4444,600,0,0,0,0,0,0,0,2,3,0,228,99,0,0,2,11.023891311371,8.99352073669434,-0.0599556074225792,-0.0457563772797585,0.322140010948385,0.320789396762848,8715,0.5099254159495124,0.0688468158347676,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059880239520958,0.0089820359281437,0.0,0.6826347305389222,0.2964071856287425,0.0,0.0,0.0059880239520958,2019,-0.0025872976984828,-0.0178650783186932,10.6685882725419,8.46108818054199,0.277832122889088,0.274223655462265,29448,29931
13,21,ORISSA,21,KANDHAMAL,83,G. UDAYAGIRI (ST),13,KANDHAMAL,2113,,4.2591972205,0.20887461708,2873287,574,1501,588,354,1817,431,0,255,828,2348,0,0,3664,2734,20,1,373,0,134,0,0,0.359426318293499,0.326830923557281,-0.115784816194755,-0.132540211081505,0.508306669221301,0.529987037181854,2602,0.6983089930822445,0.165641813989239,10357,0.0,0.0246210292555759,0.0799459302886936,0.226706575263107,0.0,0.0,0.3537703968330598,0.2639760548421357,0.0019310611180843,9.655305590421936e-05,0.0360142898522738,0.0,0.0129381094911653,0.0,0.0,2019,-0.0770050287246704,-0.0762165823942988,0.235478862930572,0.202102735638618,0.462886206383196,0.477189972996712,83346,83489
16,21,ORISSA,11,JAGATSINGHAPUR  *,103,BALIKUDA-ERASAMA,16,JAGATSINGHPUR (SC),2116,,1.48061407488,0.05949743138,550251,75735,152116,41122,119797,102469,39151,1,3,0,1,0,0,0,0,355,195,2218,25,0,16,120,2.16616623524794,0.566941320896149,-0.0986378986056442,-0.075210265815258,0.34955009746923,0.365987151861191,261417,0.391975273222476,0.1497645524200798,2934,0.0003408316291751,0.0010224948875255,0.0,0.0003408316291751,0.0,0.0,0.0,0.0,0.1209952283571915,0.0664621676891615,0.7559645535105658,0.0085207907293796,0.0,0.0054533060668029,0.0408997955010225,2019,0.053504828363657,-0.0069706975263702,1.78771172748911,0.45550674200058,0.250529980217682,0.250780656933784,21829,21819
18,21,ORISSA,17,KHORDHA  *,116,BEGUNIA,18,BHUBANESWAR,2118,,1.65987536763,0.0494301598,665073,13734,1764,15,3740,13207,66,0,8,19,0,0,0,12,2,1,0,2276,5,124,0,0,0.763961251814411,0.673738360404968,-0.0420077059382892,-0.0243732947856188,0.378482085481481,0.366266533732414,17013,0.7762887203902897,0.0038793863516134,2447,0.0,0.003269309358398,0.0077646097261953,0.0,0.0,0.0,0.004903964037597,0.0008173273395995,0.0004086636697997,0.0,0.930118512464242,0.0020433183489987,0.0506742950551695,0.0,0.0,2019,-0.0103508364409208,-0.0266435630267857,0.621220905210141,0.531105637550354,0.344452480807187,0.33341172337532,29448,29931
