OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,Area_AC,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,NL_mean,NL_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
4,20,JHARKHAND,3,CHATRA,27,CHATRA (SC),4,CHATRA,2004,Pre delimitation,2.37874930363,0.16291878101,1832009215.0,890,7972,313,0,0,1314,0,0,15,1039,328,0,5332,17,27,0,0,0.379357023617168,0.386013895273209,-0.0401592411025752,-0.0342831499874592,0.369196539287316,0.315398052334785,9175,0.8688828337874659,0.0341144414168937,8072,0.0,0.0,0.1627849355797819,0.0,0.0,0.0018582755203171,0.1287165510406342,0.0406342913776015,0.0,0.6605550049554014,0.0021060455896927,0.0033448959365708,0.0,0.0,2016,0.0330464392900467,0.0127220307269046,0.111185606844612,0.0721249654889107,0.325960632021318,0.31855845451355,9180,2243219
13,20,JHARKHAND,1,GARHWA,77,BISHRAMPUR,13,PALAMU (SC),2013,Pre delimitation,0.87347498231,0.03622153828,406994060.0,3319,32210,2911,0,0,1,0,1,0,0,143,0,1619,0,0,28,0,0.321595535148201,0.330245971679688,-0.0473349684277964,-0.0346212238073349,0.33651954401077,0.324895724654198,38440,0.8379292403746098,0.0757284079084287,1792,0.0,0.0,0.0005580357142857,0.0,0.0005580357142857,0.0,0.0,0.0797991071428571,0.0,0.9034598214285714,0.0,0.0,0.015625,0.0,2016,0.0605636164546013,0.017035313951659,0.115235386100387,0.093456145375967,0.289124532254675,0.271750137209892,41647,856888
2,20,JHARKHAND,11,DUMKA,10,DUMKA (ST),2,DUMKA (ST),2002,Pre delimitation,1.99793470046,0.08104347961,911958456.0,7837,46641,23530,0,0,185,2,0,21,3,105,10,3578,21,15,24,59,0.268294844694681,0.273114770650864,0.018293350927457,0.058004517108202,0.673447240678847,0.438839942216873,78008,0.5979002153625269,0.3016357296687519,4023,0.0,0.0,0.0459855828983345,0.0004971414367387,0.0,0.0052199850857568,0.0007457121551081,0.0260999254287844,0.0024857071836937,0.8893860303256277,0.0052199850857568,0.0037285607755406,0.005965697240865,0.0146656723837931,2016,0.0364413969218731,0.0061327099230938,0.494389188820953,0.252064019441605,0.200036409460522,0.198547229170799,2076,986823
13,20,JHARKHAND,1,GARHWA,81,BHAWANATHPUR,13,PALAMU (SC),2013,Pre delimitation,2.41643685202,0.13915030612,1564706368.0,3639,32850,5639,0,0,184,2,0,0,39,180,0,6453,16,0,33,0,0.351144243315877,0.352424651384354,-0.0405228009769017,-0.0277114864438772,0.372107581860499,0.33688996732235,42128,0.7797664261298899,0.1338539688568173,6907,0.0,0.0,0.0266396409439698,0.0002895613146083,0.0,0.0,0.0056464456348631,0.0260605183147531,0.0,0.9342695815839004,0.0023164905168669,0.0,0.004777761691038,0.0,2016,0.0831587612628937,0.0482906816737294,0.13494718414585,0.0958558022975922,0.29694552840093,0.281166106462479,41647,856888
3,20,JHARKHAND,7,DEOGHAR,12,JARMUNDI,3,GODDA,2003,Pre delimitation,0.85810568964,0.02871604983,322744691.0,1122,3740,0,0,0,0,0,0,1,0,2,0,1421,0,4,0,0,0.287164614666515,0.270926713943481,0.0550905914587992,0.0863907337188721,0.911382868697901,0.819699496030807,4862,0.7692307692307693,0.0,1428,0.0,0.0,0.0,0.0,0.0,0.0007002801120448,0.0,0.0014005602240896,0.0,0.9950980392156864,0.0,0.0028011204481792,0.0,0.0,2016,0.0773456916213036,0.0484537860158198,0.67996731173733,0.607277572154999,0.203156404612177,0.196921721100807,3332,414463
5,20,JHARKHAND,6,GIRIDIH,31,GANDEY,5,KODARMA,2005,Pre delimitation,1.4218972333,0.08374818757,942320152.0,1022,7263,1504,0,0,3,2,0,1,0,45,0,4053,42,6,0,0,0.24785179885002,0.236195504665375,0.0694008595942252,0.0936963707208633,1.32428715761167,0.678661644458771,9789,0.741955255899479,0.1536418428848707,4152,0.0,0.0,0.0007225433526011,0.0004816955684007,0.0,0.0002408477842003,0.0,0.0108381502890173,0.0,0.976156069364162,0.0101156069364161,0.0014450867052023,0.0,0.0,2016,0.0830787494778633,0.0549136798660337,1.12955124311957,0.466819301247597,0.201175896589791,0.192452095448971,11552,1479773
3,20,JHARKHAND,7,DEOGHAR,13,MADHUPUR,3,GODDA,2003,Pre delimitation,1.46391818743,0.07315655973,822698517.0,2607,9480,472,0,0,0,0,0,0,0,18,0,3588,18,9,0,0,0.261927403719764,0.249782435595989,0.0787209746932233,0.106927983462811,1.09418852024469,0.806375026702881,12559,0.7548371685643761,0.0375826100804204,3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004954582989265,0.0,0.9876135425268372,0.004954582989265,0.0024772914946325,0.0,0.0,2016,0.0885880328714848,0.0622939977038373,0.765083973317118,0.505852431058884,0.210933958083028,0.20322459936142,3332,414463
5,20,JHARKHAND,5,KODARMA,20,BARKATHA,5,KODARMA,2005,Pre delimitation,0.85608296664,0.02167147992,243571051.0,978,4083,82,0,0,4,0,0,0,1,57,0,1016,2,0,0,0,0.272332697890636,0.262497752904892,0.0372811115428026,0.0649155899882317,1.79940114388142,1.1447291970253,5143,0.7938946140384989,0.0159440015555123,1080,0.0,0.0,0.0037037037037037,0.0,0.0,0.0,0.0009259259259259,0.0527777777777777,0.0,0.9407407407407408,0.0018518518518518,0.0,0.0,0.0,2016,0.0821757689118385,0.0554846364650137,1.59314345243756,0.913582116365433,0.233173962858682,0.22556933760643,11552,1479773
13,20,JHARKHAND,2,PALAMU,78,CHHATARPUR (SC),13,PALAMU (SC),2013,Pre delimitation,2.10751713118,0.11384114941,1280690267.0,2901,16201,943,0,0,269,0,0,2,48,33,0,5285,6,14,0,0,0.351144741278655,0.349235236644745,-0.0258287379397878,-0.0138713112100959,0.502199782882796,0.402341037988663,20045,0.8082314791718633,0.0470441506610127,5657,0.0,0.0,0.0475517058511578,0.0,0.0,0.0003535442814212,0.0084850627541099,0.0058334806434505,0.0,0.934240763655648,0.0010606328442637,0.0024748099699487,0.0,0.0,2016,0.0629767253994942,0.038462400237785,0.217467492173591,0.128748849034309,0.305608496058935,0.294157564640045,41647,856888
13,20,JHARKHAND,2,PALAMU,76,DALTONGANJ,13,PALAMU (SC),2013,Pre delimitation,2.14992116569,0.1198160521,1349030253.0,6831,33441,61,0,0,637,0,0,0,287,40,0,4926,56,0,0,0,0.371212747909169,0.374016880989075,-0.0572233115970372,-0.0516754686832428,0.685391954465254,0.402441889047623,40333,0.8291225547318573,0.0015124091934644,5946,0.0,0.0,0.1071308442650521,0.0,0.0,0.0,0.0482677430205179,0.0067272115708039,0.0,0.8284561049445005,0.0094180961991254,0.0,0.0,0.0,2016,0.0335244424641132,0.010821797265502,0.447651012390056,0.156887501478195,0.331247607600433,0.320589631795883,41647,856888
2,20,JHARKHAND,7,DEOGHAR,14,SARATH,2,DUMKA (ST),2002,Pre delimitation,1.58813770162,0.05596446056,629828400.0,1310,7690,1586,0,0,0,0,0,1,0,7,0,2765,2,0,0,0,0.277547015133438,0.266266256570816,0.0558232722923589,0.0846778564155102,1.04152830516147,0.827062726020813,10586,0.7264311354619308,0.1498205176648403,2775,0.0,0.0,0.0,0.0,0.0,0.0003603603603603,0.0,0.0025225225225225,0.0,0.9963963963963964,0.0007207207207207,0.0,0.0,0.0,2016,0.0770257636904716,0.0485632263455685,0.817615335007587,0.606183052062988,0.203832912207017,0.200213149189949,2076,986823
4,20,JHARKHAND,3,CHATRA,26,SIMARIA (SC),4,CHATRA,2004,Pre delimitation,3.63376533327,0.16529805363,1862026109.0,1175,10081,922,0,0,970,347,0,198,1088,530,0,5004,29,40,0,0,0.378022797335958,0.382461354136467,-0.0513269702008688,-0.0390540845692158,0.563948337618199,0.331871405243874,12178,0.8278042371489571,0.0757102972573493,8206,0.0,0.0,0.1182061905922495,0.0422861320984645,0.0,0.0241286863270777,0.1325859127467706,0.0645868876431879,0.0,0.6097977089934195,0.0035339995125517,0.0048744820862783,0.0,0.0,2016,0.0038178628310561,-0.0174947482661532,0.255917303379809,0.0724651254713535,0.343519259354232,0.334611341357231,9180,2243219
5,20,JHARKHAND,6,GIRIDIH,29,BAGODAR,5,KODARMA,2005,Pre delimitation,1.5175095811,0.07813633183,879486866.0,1275,10168,204,0,0,17,0,0,0,0,6,0,3836,8,9,0,0,0.264244907445787,0.252979144454002,0.0640372590083382,0.0903010740876198,0.649880805704021,0.481350749731064,11647,0.8730145101742938,0.0175152399759594,3876,0.0,0.0,0.0043859649122807,0.0,0.0,0.0,0.0,0.001547987616099,0.0,0.9896800825593396,0.002063983488132,0.0023219814241486,0.0,0.0,2016,0.0930315479636192,0.0597228882477094,0.378138395785823,0.257177233695984,0.231789319908828,0.216708689928055,11552,1479773
5,20,JHARKHAND,4,HAZARIBAG,20,BARKATHA,5,KODARMA,2005,Pre delimitation,1.80119709001,0.07131477238,802723897.0,612,3702,85,0,0,304,194,0,27,61,65,0,2828,41,17,0,0,0.334500202069865,0.308991566300392,0.0035083112565087,0.0410005543380976,0.789086352647533,0.547472417354584,4399,0.8415548988406456,0.0193225733121163,3537,0.0,0.0,0.0859485439638111,0.0548487418716426,0.0,0.0076335877862595,0.0172462538874752,0.0183771557817359,0.0,0.7995476392422958,0.0115917444161718,0.0048063330506078,0.0,0.0,2016,0.0490110255777836,0.0067850965383469,0.542319596926062,0.323514640331268,0.30334547454236,0.272534072399139,11552,1479773
4,20,JHARKHAND,2,PALAMU,75,PANKI,4,CHATRA,2004,Pre delimitation,1.82395553183,0.09449767855,1064325353.0,2274,10520,39,0,0,819,1,0,3,537,80,0,3177,1,58,0,0,0.386232169742885,0.392753377556801,-0.0649609923521625,-0.064321618527174,0.419282200361117,0.342522948980331,12833,0.8197615522481103,0.0030390399750642,4676,0.0,0.0,0.1751497005988024,0.0002138579982891,0.0,0.0006415739948674,0.114841745081266,0.0171086398631308,0.0,0.6794268605645851,0.0002138579982891,0.0124037639007698,0.0,0.0,2016,0.0289237778633833,0.0109249948126493,0.152570880442595,0.0875663459300995,0.335917463339994,0.328892678022385,9180,2243219
6,20,JHARKHAND,6,GIRIDIH,32,GIRIDIH,6,GIRIDIH,2006,Pre delimitation,1.36318067438,0.05423537356,610830324.0,382,3526,15,0,41,193,75,0,41,10,12,0,2302,6,3,0,0,0.3140981003594,0.278028830885887,0.0133691886071751,0.0596157088875771,0.711812741589493,0.566080957651138,3923,0.898801937292888,0.0038236043843996,2683,0.0,0.015281401416325,0.0719344017890421,0.0279537830786433,0.0,0.015281401416325,0.0037271710771524,0.0044726052925829,0.0,0.857994781960492,0.0022363026462914,0.0011181513231457,0.0,0.0,2016,0.0504209101200104,-0.0033620669006473,0.439858583337662,0.325246036052704,0.273165427439718,0.237506859004498,3923,746702
13,20,JHARKHAND,1,GARHWA,80,GARHWA,13,PALAMU (SC),2013,Pre delimitation,2.30664502067,0.13270284465,1495635000.0,681,14310,803,0,0,590,221,0,47,699,410,0,4542,29,33,0,0,0.396196339564408,0.4004175812006,-0.068678107053221,-0.0654708854854107,0.436112911704003,0.322716742753983,15794,0.906040268456376,0.0508420919336456,6571,0.0,0.0,0.0897884644650738,0.0336326282148835,0.0,0.0071526403895906,0.106376502815401,0.0623953736113224,0.0,0.6912189925429919,0.0044133313042154,0.005022066656521,0.0,0.0,2016,0.0040712226182222,-0.0133519605058839,0.201241535153622,0.0738912150263786,0.362167246950884,0.359095916152,41647,856888
14,20,JHARKHAND,4,HAZARIBAG,25,HAZARIBAGH,14,HAZARIBAGH,2014,Pre delimitation,1.50567825421,0.07028228989,791870015.0,713,4260,1186,0,0,149,152,0,40,147,21,0,2873,67,38,2,0,0.344999853118966,0.334690600633621,-0.0147204272389756,0.0110680041834712,1.59149559191642,0.738231062889099,6159,0.69167072576717,0.1925637278779022,3489,0.0,0.0,0.0427056463169962,0.0435654915448552,0.0,0.0114646030381198,0.0421324161650902,0.0060189165950128,0.0,0.823445113212955,0.0192032100888506,0.0108913728862138,0.0005732301519059,0.0,2016,0.0320855416357517,0.0006330296054313,1.37063343551943,0.512435972690582,0.315001191160005,0.297237277030945,67095,1449422
6,20,JHARKHAND,6,GIRIDIH,33,DUMRI,6,GIRIDIH,2006,Pre delimitation,1.13222343878,0.03919683405,441650711.0,324,3594,3,0,0,34,2,0,3,1,4,0,1901,0,0,0,0,0.272317762724341,0.259088128805161,0.0581442815886453,0.0853084474802017,0.705819318363997,0.545476019382477,3921,0.916602907421576,0.0007651109410864,1945,0.0,0.0,0.0174807197943444,0.0010282776349614,0.0,0.0015424164524421,0.0005141388174807,0.0020565552699228,0.0,0.9773778920308483,0.0,0.0,0.0,0.0,2016,0.0816637277603149,0.0477106193876968,0.472288905302386,0.304934978485107,0.240459755172742,0.225726783275604,3923,746702
2,20,JHARKHAND,20,JAMTARA,9,JAMTARA,2,DUMKA (ST),2002,Pre delimitation,1.49645593905,0.06449712712,726954692.0,1712,38916,13499,0,0,0,0,0,0,0,181,0,2910,29,3,27,42,0.234194669566532,0.245719529688358,0.045196617455455,0.0823517814278603,1.01354987543303,0.784563273191452,54127,0.7189757422358527,0.2493949415264101,3192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056704260651629,0.0,0.9116541353383458,0.0090852130325814,0.0009398496240601,0.0084586466165413,0.0131578947368421,2016,0.0836665220558643,0.0504510803635187,0.833563744615934,0.583621978759766,0.190643262450428,0.193535417318344,2076,986823
2,20,JHARKHAND,20,JAMTARA,8,NALA,2,DUMKA (ST),2002,Pre delimitation,1.78268447748,0.08734140828,984609338.0,2515,4125,5,0,0,0,0,0,0,0,19,0,4314,0,0,0,0,0.262340081373747,0.256180703639984,0.0584273957935742,0.0775363072752953,0.567337585737308,0.509874582290649,6645,0.6207674943566591,0.000752445447705,4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043849526886683,0.0,0.9956150473113315,0.0,0.0,0.0,0.0,2016,0.0814739391207695,0.0591108459572215,0.367856985404743,0.309029206633568,0.205543360142825,0.200930386781693,2076,986823
2,20,JHARKHAND,20,JAMTARA,14,SARATH,2,DUMKA (ST),2002,Pre delimitation,0.50514972243,0.00880894422,99231572.0,178,890,5,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0.259760621820916,0.248923823237419,0.0674942139365979,0.0920787006616592,1.19974517130304,1.05644941329956,1073,0.8294501397949674,0.0046598322460391,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0.095642976462841,0.0671095756870938,0.979041435595216,0.78990375995636,0.200613386744535,0.194206699728966,2076,986823
14,20,JHARKHAND,4,HAZARIBAG,24,MANDU,14,HAZARIBAGH,2014,Pre delimitation,2.5773603641,0.12479573744,1407804313.0,1880,14239,11413,0,0,437,204,0,141,45,269,0,4899,116,21,21,21,0.295759885395797,0.282761663198471,0.0006088831937442,0.0301204286515713,1.63080821088077,0.770565867424011,27532,0.5171800087171292,0.4145358128722941,6174,0.0,0.0,0.0707806932296728,0.0330417881438289,0.0,0.0228377065111759,0.0072886297376093,0.0435698088759313,0.0,0.793488824101069,0.0187884677680596,0.0034013605442176,0.0034013605442176,0.0034013605442176,2016,0.0237358398735523,-0.0093049426135114,1.41114415216224,0.52155876159668,0.269721853518787,0.255507111549377,67095,1449422
6,20,JHARKHAND,12,DHANBAD,32,GIRIDIH,6,GIRIDIH,2006,Pre delimitation,0.29101475655,0.00329338717,37103998.0,27,1164,9,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0.236448257254684,0.235693909227848,0.0743872940140979,0.102071195840836,0.787877442118544,0.746080875396729,1200,0.97,0.0075,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0.0923058241605759,0.0667986068331821,0.566502143877634,0.519346833229065,0.191732520557493,0.190985396504402,3923,746702
6,20,JHARKHAND,12,DHANBAD,42,TUNDI,6,GIRIDIH,2006,Pre delimitation,1.63170819441,0.05770615114,650747766.0,618,6819,193,0,0,229,0,0,23,8,77,0,2482,37,1,0,0,0.310375911055665,0.291874468326569,0.0120287687401695,0.0429061055183411,1.5044064118392,0.913439095020294,7630,0.8937090432503276,0.0252948885976408,2857,0.0,0.0,0.080154007700385,0.0,0.0,0.008050402520126,0.0028001400070003,0.0269513475673783,0.0,0.8687434371718586,0.0129506475323766,0.000350017500875,0.0,0.0,2016,0.0450106784701347,0.0101150191895041,1.32158996016047,0.713452041149139,0.24517531294507,0.22966080904007,3923,746702
4,20,JHARKHAND,19,LATEHAR,74,LATEHAR (SC),4,CHATRA,2004,Pre delimitation,2.50284409126,0.16440899248,1855796364.0,1322,6516,841,0,0,813,284,0,204,953,135,0,5472,15,273,0,0,0.368587236603826,0.36449122428894,-0.0459098215350135,-0.0269281286746264,0.479896368491802,0.378310635685921,8679,0.7507777393708953,0.0969005645811729,8149,0.0,0.0,0.099766842557369,0.0348509019511596,0.0,0.0250337464719597,0.1169468646459688,0.0165664498711498,0.0,0.6714934347772733,0.0018407166523499,0.0335010430727696,0.0,0.0,2016,0.0112247262150049,-0.0158692882671303,0.230124402767089,0.122472282499075,0.349972035543181,0.337168514728546,9180,2243219
14,20,JHARKHAND,4,HAZARIBAG,22,BARKAGAON,14,HAZARIBAGH,2014,Pre delimitation,2.05548126598,0.10448482211,1179564769.0,1307,11024,6668,0,9,587,246,0,95,164,412,9,3512,101,20,0,11,0.340442150529019,0.333107590675354,-0.0530918614623012,-0.0322501324117184,1.40406467395845,0.639567613601685,18999,0.5802410653192274,0.3509658403073846,5166,0.0,0.0017421602787456,0.113627564847077,0.0476190476190476,0.0,0.0183894696089818,0.0317460317460317,0.0797522260936895,0.0017421602787456,0.6798296554394115,0.0195509097948122,0.0038714672861014,0.0,0.0021293070073557,2016,-0.0331984087824821,-0.0567490295127717,1.10171481991397,0.322805881500244,0.32914686925229,0.315421104431152,67095,1449422
6,20,JHARKHAND,13,BOKARO,34,GOMIA,6,GIRIDIH,2006,Pre delimitation,2.05019116553,0.09572144556,1080980832.0,6427,20286,38567,2,7,409,155,0,85,27,291,11,3538,89,0,33,103,0.276082349600718,0.273302406072617,-0.0153018312095401,0.0297110211104155,1.23070860454973,0.694143682718277,65280,0.3107536764705882,0.5907935049019608,4750,0.0004210526315789,0.0014736842105263,0.0861052631578947,0.0326315789473684,0.0,0.0178947368421052,0.0056842105263157,0.0612631578947368,0.0023157894736842,0.7448421052631579,0.0187368421052631,0.0,0.0069473684210526,0.0216842105263157,2016,0.0207255091518164,-0.0209596282563727,1.02632518938129,0.487139344215393,0.24659007590622,0.233402729034424,3923,746702
6,20,JHARKHAND,13,BOKARO,33,DUMRI,6,GIRIDIH,2006,Pre delimitation,0.98147297915,0.0334442873,377333421.0,236,1056,37,0,0,91,0,0,0,0,16,0,1535,14,0,0,0,0.295874601353858,0.279911607503891,0.0302709700895112,0.0595897361636162,1.08768556759382,0.889408528804779,1329,0.7945823927765236,0.0278404815650865,1656,0.0,0.0,0.054951690821256,0.0,0.0,0.0,0.0,0.0096618357487922,0.0,0.9269323671497584,0.0084541062801932,0.0,0.0,0.0,2016,0.0491070114076138,0.0186191816470419,0.876080477361803,0.680391311645508,0.242876120175784,0.228785991668701,3923,746702
7,20,JHARKHAND,12,DHANBAD,38,SINDRI,7,DHANBAD,2007,Pre delimitation,1.23745694303,0.0486687229,549361673.0,1754,18273,45,0,0,0,0,0,0,0,139,0,2188,90,0,0,0,0.250851752831619,0.258211806416512,0.0278100709697404,0.048581313341856,2.72666039119102,1.93843555450439,20072,0.9103726584296532,0.0022419290554005,2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575093090608192,0.0,0.9052544476623914,0.0372362432767894,0.0,0.0,0.0,2016,0.0380583126097918,0.0208159937033177,2.61959374344106,1.79303932189941,0.193013040546295,0.196209937334061,20071,670130
7,20,JHARKHAND,12,DHANBAD,39,NIRSA,7,DHANBAD,2007,Pre delimitation,0.88706272111,0.03748301508,423136677.0,2773,44327,20101,0,0,0,0,0,0,0,208,21,1404,147,0,20,55,0.201243629145804,0.24362188577652,-0.0055610007214384,0.0406765453517437,3.06932809185512,1.6985672712326,67201,0.659618160444041,0.2991175726551688,1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121293800539083,0.0113207547169811,0.7568733153638814,0.0792452830188679,0.0,0.0107816711590296,0.0296495956873315,2016,0.0329523459076881,-0.0016824353515957,2.79413223081459,1.42983675003052,0.160041498135421,0.179506465792656,20071,670130
4,20,JHARKHAND,19,LATEHAR,73,MANIKA (ST),4,CHATRA,2004,Pre delimitation,2.78901934196,0.21484655684,,2522,15877,413,0,46,1889,2364,0,663,1967,492,0,3125,19,93,0,0,0.447576750858644,0.479446530342102,-0.134402065586961,-0.166666001081467,0.339075911440011,0.286990225315094,18812,0.8439825643206464,0.0219540718690197,10658,0.0,0.0043160067554888,0.1772377556764871,0.2218052167386001,0.0,0.0622067930193282,0.1845562019140551,0.0461625070369675,0.0,0.2932069806717958,0.0017826984424845,0.0087258397447926,0.0,0.0,2016,-0.121824629604816,-0.100663515913279,0.0876003824844801,0.0437434371560812,0.437131248836538,0.464358747005463,9180,2243219
7,20,JHARKHAND,12,DHANBAD,40,DHANBAD,7,DHANBAD,2007,Pre delimitation,0.55165007212,0.01104985096,124743560.0,169,2306,54,0,0,0,0,0,0,1,52,0,206,295,0,0,0,0.206935021223348,0.215368285775185,0.0342851942655387,0.0494387093931437,10.2447820263712,9.75632905960083,2529,0.9118228548833532,0.0213523131672597,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0018050541516245,0.0938628158844765,0.0,0.371841155234657,0.5324909747292419,0.0,0.0,0.0,2016,0.0294622834771872,0.0185976188812555,9.84100097730972,9.51642513275146,0.146096911198123,0.160319164395332,20071,670130
6,20,JHARKHAND,12,DHANBAD,43,BAGHMARA,6,GIRIDIH,2006,Pre delimitation,0.57662976168,0.01896335451,214087849.0,1451,4559,62,0,0,0,0,0,0,0,142,0,604,193,0,0,0,0.228658053074933,0.243876084685326,0.0752440502948606,0.0913905464112759,5.04185732097798,3.33952569961548,6072,0.7508234519104084,0.0102108036890645,939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512247071352502,0.0,0.6432374866879659,0.2055378061767838,0.0,0.0,0.0,2016,0.0762639045715332,0.0601553657330461,5.00933006593087,3.35369515419006,0.175804627190901,0.186171509325504,3923,746702
6,20,JHARKHAND,13,BOKARO,35,BERMO,6,GIRIDIH,2006,Pre delimitation,1.58347701717,0.04045650553,457020545.0,1798,8796,1271,0,0,26,0,0,1,3,132,0,1674,172,0,0,0,0.240403416234932,0.241334959864616,0.0447951453422983,0.0654536634683609,3.16064075431235,1.42989253997803,11865,0.7413400758533502,0.1071217867678044,2008,0.0,0.0,0.0129482071713147,0.0,0.0,0.0004980079681274,0.0014940239043824,0.0657370517928286,0.0,0.8336653386454184,0.0856573705179282,0.0,0.0,0.0,2016,0.035237617790699,0.0174395762250578,2.89111853198381,1.25797045230865,0.184369835438865,0.190193563699722,3923,746702
13,20,JHARKHAND,1,GARHWA,76,DALTONGANJ,13,PALAMU (SC),2013,Pre delimitation,1.17583729623,0.05456927147,616358794.0,315,4427,148,0,1,658,575,0,109,603,99,0,592,0,65,0,0,0.459674841280909,0.494811624288559,-0.138871306475159,-0.166588321328163,0.300889336465021,0.293360888957977,4890,0.905316973415133,0.0302658486707566,2702,0.0,0.0003700962250185,0.2435233160621761,0.2128053293856402,0.0,0.040340488527017,0.2231680236861584,0.0366395262768319,0.0,0.2190969652109548,0.0,0.0240562546262028,0.0,0.0,2016,-0.13079422712326,-0.115221326314905,0.0600628521923461,0.0561378821730614,0.440069975151761,0.463951110839844,41647,856888
7,20,JHARKHAND,12,DHANBAD,41,JHARIA,7,DHANBAD,2007,Pre delimitation,0.39463015983,0.00642315035,72556354.0,261,3542,377,0,0,0,0,0,0,0,3,0,65,248,0,0,0,0.167254804436329,0.180447824299335,0.0210519792163021,0.0386738255620003,9.5143181982531,9.4990701675415,4180,0.8473684210526315,0.0901913875598086,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094936708860759,0.0,0.2056962025316455,0.7848101265822784,0.0,0.0,0.0,2016,0.0132044218480587,0.0016508088246658,9.70575998450399,9.66016006469727,0.15083798348555,0.15765468776226,20071,670130
7,20,JHARKHAND,13,BOKARO,36,BOKARO,7,DHANBAD,2007,Pre delimitation,0.95558423443,0.03064938541,346358194.0,4139,5298,7268,0,0,0,0,0,0,0,26,16,1151,327,0,3,0,0.220415394934034,0.234702132642269,0.0299390527097728,0.0529032256454229,5.12951625017968,2.22362947463989,16705,0.3171505537264292,0.4350793175695899,1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170715692711753,0.010505581089954,0.7557452396585687,0.2147078135259356,0.0,0.0019697964543663,0.0,2016,0.0412316247820854,0.0129348817048494,4.66869834220575,1.99793374538422,0.172686471494337,0.184347994625568,20071,670130
7,20,JHARKHAND,13,BOKARO,37,CHANDANKIYARI (SC),7,DHANBAD,2007,Pre delimitation,1.24158115218,0.05156801319,583044184.0,2828,5602,35,0,0,0,0,0,0,0,21,0,2518,10,0,0,0,0.243164619619173,0.242092467844486,0.053500839478194,0.0705140344798565,1.56457542199077,1.02180981636047,8465,0.6617838157117543,0.0041346721795629,2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00823852491173,0.0,0.987838367987446,0.0039231071008238,0.0,0.0,0.0,2016,0.0811445452272892,0.0644782025391769,1.3272538215491,0.809378743171692,0.189629349791887,0.187543600797653,20071,670130
8,20,JHARKHAND,14,RANCHI,65,KANKE (SC),8,RANCHI,2008,Pre delimitation,1.89589012958,0.07099149929,802786800.0,992,2678,291,0,0,213,2,0,41,2,164,0,2971,122,5,0,0,0.303746562509391,0.284870952367783,0.0146745747196509,0.053807906806469,2.27794725792792,0.915201306343079,3961,0.6760918959858622,0.0734662963898005,3520,0.0,0.0,0.0605113636363636,0.0005681818181818,0.0,0.0116477272727272,0.0005681818181818,0.046590909090909,0.0,0.8440340909090909,0.0346590909090909,0.0014204545454545,0.0,0.0,2016,0.061679732054472,0.0223632532859834,1.96585308329016,0.59444135427475,0.282242327264707,0.258216753602028,3961,977498
14,20,JHARKHAND,4,HAZARIBAG,23,RAMGARH,14,HAZARIBAGH,2014,Pre delimitation,1.48460820965,0.05731792236,648130269.0,1935,7651,119,0,0,139,5,0,5,4,13,0,2633,37,4,0,0,0.25119387125842,0.236301995813847,0.0095060903185009,0.0352624170482159,1.64997399035894,1.13838201761246,9705,0.7883565172591448,0.0122617207624935,2840,0.0,0.0,0.0489436619718309,0.0017605633802816,0.0,0.0017605633802816,0.0014084507042253,0.0045774647887323,0.0,0.927112676056338,0.0130281690140845,0.0014084507042253,0.0,0.0,2016,0.0412342492491007,0.0177763811545164,1.37612393993727,0.873213708400726,0.209385852905501,0.195766739547253,67095,1449422
