OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
3,19,WEST BENGAL,3,KOCH BIHAR,1,MEKLIGANJ (SC),3,JALPAIGURI (SC),1903,,3.64651622582,0.04691936236,43296,56202,3579,0,0,0,0,0,255,34,0,849,0,1166,17,4,1.11659267809367,0.732413113117218,-0.10516900238323,-0.113975957036018,0.330333428439751,0.352601036429405,103077,0.5452428766844204,0.0347216158793911,2325,0.0,0.0,0.0,0.0,0.0,0.1096774193548387,0.0146236559139784,0.0,0.3651612903225806,0.0,0.501505376344086,0.0073118279569892,0.0017204301075268,2019,-0.0991507172584534,-0.100696905344172,1.08571720666992,0.711328685283661,0.33463388316067,0.350126042962074,102164,102156
1,19,WEST BENGAL,3,KOCH BIHAR,2,MATHABHANGA (SC),1,COOCHBEHAR (SC),1901,,1.32905669747,0.03310685903,31520,35619,5285,0,0,0,0,0,220,15,0,410,27,966,3,5,0.651722165343964,0.55537748336792,-0.13779315047508,-0.140908285975456,0.256997378374851,0.259325355291367,72424,0.4918121064840384,0.0729730476085275,1646,0.0,0.0,0.0,0.0,0.0,0.1336573511543135,0.0091130012150668,0.0,0.2490886998784933,0.0164034021871202,0.5868772782503038,0.0018226002430133,0.0030376670716889,2019,-0.102768801152706,-0.102869748248958,0.636645120862346,0.531030833721161,0.203367889322538,0.19425156712532,72081,72092
1,19,WEST BENGAL,3,KOCH BIHAR,3,COOCHBEHAR UTTAR (SC),1,COOCHBEHAR (SC),1901,,1.12302849062,0.03483544778,29777,14769,1659,0,7,1,0,0,134,0,0,381,19,1174,0,4,0.934479166874317,0.631228387355804,-0.149461897947993,-0.148865357041359,0.2808955958767,0.277142614126205,46205,0.3196407315225625,0.0359052050643869,1720,0.0,0.0040697674418604,0.0005813953488372,0.0,0.0,0.077906976744186,0.0,0.0,0.2215116279069767,0.0110465116279069,0.6825581395348838,0.0,0.0023255813953488,2019,-0.0922698304057121,-0.0946614942164244,0.989751391052441,0.614423304796219,0.219459326820068,0.211058065295219,72081,72092
1,19,WEST BENGAL,3,KOCH BIHAR,4,COOCHBEHAR DAKSHIN,1,COOCHBEHAR (SC),1901,,0.86103586852,0.02355507449,9668,9979,1465,0,0,0,0,0,78,1,0,316,32,733,0,3,1.03311683491405,0.574079692363739,-0.131148527125149,-0.125778526067734,0.269385347522375,0.274506241083145,21112,0.4726695718075028,0.0693918150814702,1163,0.0,0.0,0.0,0.0,0.0,0.0670679277730008,0.0008598452278589,0.0,0.2717110920034394,0.0275150472914875,0.6302665520206363,0.0,0.0025795356835769,2019,-0.113436259329319,-0.114957475877898,1.14177867173641,0.556812167167664,0.236345853301173,0.230304718017578,72081,72092
1,19,WEST BENGAL,3,KOCH BIHAR,5,SITALKUCHI (SC),1,COOCHBEHAR (SC),1901,,1.85827798495,0.04601088174,7927,12423,372,0,0,0,0,0,35,4,0,545,0,1699,0,0,0.810673936550736,0.669017732143402,-0.142727850673744,-0.148073315620422,0.317164325040739,0.319868057966232,20722,0.5995077695203166,0.0179519351413956,2283,0.0,0.0,0.0,0.0,0.0,0.0153307052124397,0.0017520805957074,0.0,0.2387209811651336,0.0,0.7441962330267192,0.0,0.0,2019,-0.134266257286072,-0.148188995731778,0.799088396357768,0.646581888198853,0.330861002254012,0.348690181970596,72081,72092
1,19,WEST BENGAL,3,KOCH BIHAR,6,SITAI (SC),1,COOCHBEHAR (SC),1901,,1.3080772431,0.03807337344,25761,33946,3162,0,0,0,0,0,155,12,0,655,18,1051,0,2,0.827432470038037,0.645269274711609,-0.167832804327824,-0.164634063839912,0.311071145849451,0.321378648281097,62869,0.539948146145159,0.0502950579776996,1893,0.0,0.0,0.0,0.0,0.0,0.0818806127839408,0.0063391442155309,0.0,0.3460116217643951,0.0095087163232963,0.5552033808769149,0.0,0.0010565240359218,2019,-0.118159286677837,-0.120756462692984,0.777723681209679,0.573004275560379,0.259928187431068,0.253704398870468,72081,72092
1,19,WEST BENGAL,3,KOCH BIHAR,7,DINHATA,1,COOCHBEHAR (SC),1901,,1.65021744915,0.02631610303,4546,4506,2,0,0,0,0,0,16,0,0,571,0,715,0,0,0.892473503624619,0.684478104114532,-0.122512531168067,-0.110514834523201,0.266523109434892,0.275603950023651,9054,0.4976805831676607,0.0002208968411751,1302,0.0,0.0,0.0,0.0,0.0,0.0122887864823348,0.0,0.0,0.4385560675883256,0.0,0.5491551459293394,0.0,0.0,2019,-0.193743631243706,-0.195286997101135,0.928474379546564,0.665521383285522,0.371977461207014,0.376141995191574,72081,72092
1,19,WEST BENGAL,3,KOCH BIHAR,8,NATABARI,1,COOCHBEHAR (SC),1901,,1.16263255151,0.02797972586,28224,20443,1195,0,0,0,0,0,170,0,0,277,1,931,0,9,0.748679713039212,0.57608550786972,-0.129480496629583,-0.124536070972681,0.249959823469489,0.255569890141487,49862,0.409991576751835,0.023966146564518,1388,0.0,0.0,0.0,0.0,0.0,0.1224783861671469,0.0,0.0,0.1995677233429394,0.0007204610951008,0.670749279538905,0.0,0.0064841498559077,2019,-0.14668033272028,-0.155265773307874,0.757711079165426,0.54962158203125,0.330690966642874,0.334006175398827,72081,72092
2,19,WEST BENGAL,3,KOCH BIHAR,9,TUFANGANJ,2,ALIPURDUARS (ST),1902,,1.90810309197,0.0331308333,31176,18489,2740,0,1,9,7,0,117,0,0,119,6,1377,0,4,0.677640045428663,0.514423251152039,-0.0925861730766154,-0.0848324745893478,0.240163372404399,0.241006433963776,52405,0.3528098463887034,0.05228508730083,1640,0.0,0.0006097560975609,0.0054878048780487,0.0042682926829268,0.0,0.0713414634146341,0.0,0.0,0.072560975609756,0.0036585365853658,0.8396341463414634,0.0,0.0024390243902439,2019,-0.118964575231075,-0.131027385041601,0.597313273354361,0.437233090400696,0.304968164767987,0.307929515838623,52054,51989
2,19,WEST BENGAL,2,JALPAIGURI,10,KUMARGRAM (ST),2,ALIPURDUARS (ST),1902,,1.65815350938,0.06226488697,26867,16260,466,0,291,81,160,50,794,46,0,372,11,1280,0,0,0.476956446487717,0.434026658535004,-0.124588550093551,-0.124097466468811,0.222585834019012,0.224105462431908,43593,0.3729956644415387,0.0106897896451265,3085,0.0,0.0943273905996758,0.026256077795786,0.0518638573743922,0.0162074554294975,0.2573743922204214,0.0149108589951377,0.0,0.1205834683954619,0.0035656401944894,0.4149108589951377,0.0,0.0,2019,-0.0844230651855469,-0.0905742498271193,0.410195712008606,0.367642939090729,0.27485800998338,0.266803652048111,52054,51989
