OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
2,19,WEST BENGAL,2,JALPAIGURI,11,KALCHINI (ST),2,ALIPURDUARS (ST),1902,,1.55127204107,0.0842557229,23469,14159,25,2,1356,139,179,78,1515,113,0,326,17,445,0,0,0.531522549525145,0.400829195976257,0.390738138726598,0.40907347202301,-0.126470427694746,-0.135473877191544,37653,0.3760390938305049,0.0006639577191724,4170,0.0004796163069544,0.3251798561151079,0.0333333333333333,0.042925659472422,0.018705035971223,0.3633093525179856,0.0270983213429256,0.0,0.0781774580335731,0.0040767386091127,0.1067146282973621,0.0,0.0,2017,-0.123904228210449,-0.119001297647203,0.492734380372388,0.358990058302879,0.348780979781046,0.361784070730209,51943,51798
2,19,WEST BENGAL,2,JALPAIGURI,12,ALIPURDUARS,2,ALIPURDUARS (ST),1902,,1.54818268062,0.03849299689,20559,9287,287,0,206,41,6,1,297,2,0,275,35,1051,0,0,0.907818636106158,0.557396769523621,0.377111335654071,0.387148454785347,-0.101439715207184,-0.0985754728317261,30133,0.3082003119503534,0.0095244416420535,1914,0.0,0.1076280041797283,0.0214211076280041,0.0031347962382445,0.0005224660397074,0.1551724137931034,0.0010449320794148,0.0,0.1436781609195402,0.0182863113897596,0.5491118077324973,0.0,0.0,2017,-0.0893613398075104,-0.0891157664377762,0.815691212027281,0.501272559165955,0.330078847931068,0.339831724762917,51943,51798
2,19,WEST BENGAL,2,JALPAIGURI,13,FALAKATA (SC),2,ALIPURDUARS (ST),1902,,1.19001326395,0.03513660696,10332,3854,432,0,14,24,2,0,57,0,0,378,12,1250,0,2,0.729291604157501,0.655376255512238,0.362026261323158,0.35938560962677,-0.132068135808416,-0.134125560522079,14618,0.2636475578054453,0.0295526063757011,1739,0.0,0.0080506037952846,0.0138010350776308,0.0011500862564692,0.0,0.0327774583093732,0.0,0.0,0.2173663024726854,0.0069005175388154,0.718803910293272,0.0,0.0011500862564692,2017,-0.117179922759533,-0.111693721733112,0.663361173522794,0.575846374034882,0.337294189395858,0.340625017881393,51943,51798
2,19,WEST BENGAL,2,JALPAIGURI,14,MADARIHAT (ST),2,ALIPURDUARS (ST),1902,,1.12235585987,0.03830817784,1117,212,0,0,110,84,62,29,455,9,0,303,4,841,0,0,0.93258717875085,0.721312493085861,0.339028613149861,0.344838231801987,-0.0621376596559626,-0.0552618727087975,1329,0.1595184349134688,0.0,1897,0.0,0.0579862941486557,0.044280442804428,0.0326831839746968,0.0152872957301001,0.2398523985239852,0.0047443331576172,0.0,0.1597258829731154,0.0021085925144965,0.4433315761729046,0.0,0.0,2017,-0.0461367852985859,-0.0537285472627629,0.896174115733289,0.641759514808655,0.320495592935633,0.326435744762421,51943,51798
3,19,WEST BENGAL,2,JALPAIGURI,15,DHUPGURI (SC),3,JALPAIGURI (SC),1903,,1.28205371187,0.04012602356,6167,9109,480,0,138,10,15,5,272,3,0,430,21,1099,1,0,0.903024462792908,0.729997038841248,0.344279880262135,0.341173410415649,-0.149896206679775,-0.158351331949234,15756,0.5781289667428281,0.0304645849200304,1994,0.0,0.0692076228686058,0.0050150451354062,0.0075225677031093,0.0025075225677031,0.1364092276830491,0.0015045135406218,0.0,0.2156469408224674,0.010531594784353,0.5511534603811434,0.0005015045135406,0.0,2017,-0.142432436347008,-0.133262462469322,0.823581833540344,0.680195808410645,0.387255605901254,0.394630610942841,102116,102156
3,19,WEST BENGAL,2,JALPAIGURI,16,MAYNAGURI (SC),3,JALPAIGURI (SC),1903,,1.17006228131,0.04867201078,24301,47561,2309,0,175,1,5,0,276,46,0,602,19,1250,31,5,0.706900738588104,0.560938745737076,0.27078429341037,0.285572707653046,-0.0799091804116679,-0.0800526514649391,74171,0.641234444729072,0.0311307653934826,2410,0.0,0.0726141078838174,0.000414937759336,0.0020746887966804,0.0,0.1145228215767634,0.0190871369294605,0.0,0.2497925311203319,0.0078838174273858,0.5186721991701245,0.012863070539419,0.0020746887966804,2017,-0.0579583831131458,-0.0614532337090888,0.648958368288768,0.516595363616943,0.31222125948976,0.327755004167557,102116,102156
3,19,WEST BENGAL,2,JALPAIGURI,17,JALPAIGURI (SC),3,JALPAIGURI (SC),1903,,1.78137395093,0.0338494117,40315,32879,1187,0,0,0,0,0,152,44,0,600,53,768,44,13,1.28893552946766,0.664740681648254,0.267741219223093,0.278408616781235,-0.062161752182192,-0.0570020414888859,74381,0.4420349282746938,0.0159583764671085,1674,0.0,0.0,0.0,0.0,0.0,0.0908004778972521,0.026284348864994,0.0,0.3584229390681003,0.0316606929510155,0.4587813620071684,0.026284348864994,0.0077658303464755,2017,-0.0431743655353785,-0.0560391560493478,1.19773050501585,0.585139632225037,0.307018649281039,0.307549059391022,102116,102156
3,19,WEST BENGAL,2,JALPAIGURI,18,RAJGANJ (SC),3,JALPAIGURI (SC),1903,,1.53375891953,0.05290867833,45062,37323,6743,0,191,7,34,19,808,93,19,287,0,1120,44,8,0.928609890328452,0.679515838623047,0.258385081398331,0.271834060549736,-0.0734756757095308,-0.0687723532319069,89128,0.418757292882147,0.0756552374113634,2630,0.0,0.0726235741444867,0.0026615969581749,0.0129277566539923,0.0072243346007604,0.3072243346007604,0.035361216730038,0.0072243346007604,0.1091254752851711,0.0,0.4258555133079847,0.0167300380228136,0.003041825095057,2017,-0.026816051453352,-0.040439483181261,0.826890826339993,0.621985763311386,0.313163009969388,0.331175953149796,102116,102156
3,19,WEST BENGAL,2,JALPAIGURI,19,DABGRAM-PHULBARI,3,JALPAIGURI (SC),1903,,0.81007283704,0.01892663122,7976,9014,584,0,403,3,23,18,239,76,0,71,77,30,1,0,3.11222173132927,1.19146513938904,0.228182722767733,0.241323076188564,-0.115385752637077,-0.135672777891159,17574,0.5129168089222715,0.0332309092978263,941,0.0,0.4282678002125398,0.0031880977683315,0.0244420828905419,0.0191285866099893,0.2539851222104144,0.0807651434643995,0.0,0.0754516471838469,0.0818278427205101,0.0318809776833156,0.0010626992561105,0.0,2017,-0.10823043435812,-0.0959209998116118,2.69605197797777,1.07247149944305,0.314088102160451,0.347661137580872,102116,102156
3,19,WEST BENGAL,2,JALPAIGURI,20,MAL (ST),3,JALPAIGURI (SC),1903,,1.31181575646,0.05006726742,25988,33951,1696,0,133,4,97,211,831,104,2,561,7,494,31,2,0.653433502560268,0.508086651563644,0.234839368155878,0.242980286478996,-0.0626003476753368,-0.0594928823411465,61635,0.5508396203455829,0.027516832968281,2477,0.0,0.0536939846588615,0.0016148566814695,0.0391602745256358,0.0851836899475171,0.3354864755752927,0.0419862737182075,0.0008074283407347,0.2264836495761001,0.0028259991925716,0.1994348001614856,0.0125151392813887,0.0008074283407347,2017,-0.013401860371232,-0.0238575169933435,0.590374217373162,0.472112685441971,0.311688947716936,0.325636208057404,102116,102156
2,19,WEST BENGAL,2,JALPAIGURI,21,NAGRAKATA (ST),2,ALIPURDUARS (ST),1902,,1.49470493272,0.06129926549,15449,8401,23,0,394,77,347,500,832,66,0,490,13,322,0,0,0.560658041897521,0.462359815835953,0.281557703926929,0.283892184495926,-0.0807324164686235,-0.0769731402397156,23873,0.3519038244041386,0.0009634314916432,3041,0.0,0.1295626438671489,0.0253206182176915,0.1141072015784281,0.1644195988161789,0.2735942124301216,0.0217033870437356,0.0,0.1611312068398553,0.0042749095692206,0.1058862216376192,0.0,0.0,2017,-0.0316502302885056,-0.0471341628081294,0.535685760370387,0.441607803106308,0.34457956707916,0.353389531373978,51943,51798
4,19,WEST BENGAL,1,DARJILING,22,KALIMPONG,4,DARJEELING,1904,,1.59909614728,0.09908419798,717,2538,2795,218,1880,213,1041,1287,227,17,0,15,9,4,0,0,0.408678362986267,0.331788301467896,0.32989218588591,0.326004892587662,-0.190744035952243,-0.19798544049263,6050,0.419504132231405,0.4619834710743801,4911,0.0443901445734066,0.3828140908165343,0.0433720219914477,0.2119731215638363,0.2620647525962126,0.0462227652209326,0.0034616167786601,0.0,0.0030543677458766,0.0018326206475259,0.000814498065567,0.0,0.0,2017,-0.196484178304672,-0.180540172900679,0.403025784229881,0.324812650680542,0.452116026955451,0.461306035518646,6051,6013
4,19,WEST BENGAL,1,DARJILING,23,DARJEELING,4,DARJEELING,1904,,1.31702432573,0.05010894361,188,292,23,196,561,341,715,656,18,0,0,0,0,0,0,0,0.467395484705846,0.328729763627052,0.432878542116982,0.444694519042969,-0.181926466905852,-0.184297800064087,503,0.5805168986083499,0.0457256461232604,2487,0.0788098110172899,0.2255729794933655,0.1371129875351829,0.2874949738640933,0.2637716123843989,0.0072376357056694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,-0.211971953511238,-0.192228936198969,0.471482801179011,0.312771499156952,0.518869777085605,0.529762148857117,6051,6013
4,19,WEST BENGAL,1,DARJILING,24,KURSEONG,4,DARJEELING,1904,,1.65591465876,0.06613858932,3225,3794,2023,9,1268,295,415,1060,123,30,0,66,0,13,0,0,0.530621876040865,0.387936264276505,0.326829333128392,0.338197022676468,-0.154534022048224,-0.160832226276398,9042,0.4195974341959743,0.2237336872373368,3279,0.0027447392497712,0.3867032631899969,0.0899664531869472,0.1265629765172308,0.3232692894175053,0.0375114364135407,0.0091491308325709,0.0,0.0201280878316559,0.0,0.0039646233607807,0.0,0.0,2017,-0.176327019929886,-0.159278293177759,0.521200146565813,0.373268663883209,0.452796358026849,0.464359506964684,6051,6013
4,19,WEST BENGAL,1,DARJILING,25,MATIGARA-NAXALBARI(SC),4,DARJEELING,1904,,1.22440352444,0.02826836118,2141,2033,0,0,110,31,4,112,156,26,0,566,115,287,0,0,2.51178493670055,1.39950180053711,0.265079898215657,0.2712142765522,-0.0478742017555128,-0.0377899892628193,4174,0.4870627695256349,0.0,1407,0.0,0.0781805259417199,0.0220326936744847,0.0028429282160625,0.0796019900497512,0.1108742004264392,0.0184790334044065,0.0,0.40227434257285,0.0817341862117981,0.2039800995024875,0.0,0.0,2017,0.0064668515697121,-0.0136591657602024,2.36482042514852,1.34436839818954,0.298729807009362,0.302950531244278,6051,6013
4,19,WEST BENGAL,1,DARJILING,26,SILIGURI,4,DARJEELING,1904,,0.14369040274,0.00103797806,152,169,0,0,0,0,0,0,1,0,0,0,49,0,0,0,19.0514131078915,18.7876148223877,0.138389311613827,0.133905321359634,-0.0583599437514637,-0.0596930030733347,321,0.5264797507788161,0.0,50,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.0,0.0,0.0,2017,-0.0078979530371725,-0.0106578005469555,15.1851344984405,14.9439535140991,0.156579520265978,0.149500027298927,6051,6013
4,19,WEST BENGAL,1,DARJILING,27,PHANSIDEWA (ST),4,DARJEELING,1904,,1.38442557972,0.04155729121,3930,5478,521,0,0,9,0,14,43,1,0,1216,4,768,0,0,0.9765215217922,0.669663310050964,0.269486810265338,0.270926535129547,-0.0597888952943248,-0.0551754832267761,9929,0.5517171920636519,0.0524725551415046,2055,0.0,0.0,0.0043795620437956,0.0,0.0068126520681265,0.0209245742092457,0.0004866180048661,0.0,0.591727493917275,0.0019464720194647,0.3737226277372262,0.0,0.0,2017,-0.0256077516824007,-0.0337845067436559,0.946397294983072,0.680869162082672,0.295315005721671,0.297328740358353,6051,6013
4,19,WEST BENGAL,4,UTTAR DINAJPUR,28,CHOPRA,4,DARJEELING,1904,,1.50564501021,0.03768732061,4049,5198,255,0,0,0,0,0,44,0,0,582,1,1233,0,0,0.906250557591838,0.721922546625137,0.266635568740495,0.267961472272873,-0.0716416604882838,-0.0761963799595833,9502,0.5470427278467691,0.0268364554830561,1860,0.0,0.0,0.0,0.0,0.0,0.0236559139784946,0.0,0.0,0.3129032258064516,0.0005376344086021,0.6629032258064517,0.0,0.0,2017,-0.0797147750854492,-0.0805278873021508,0.881862643569387,0.706964403390884,0.342504819891269,0.341952919960022,6051,6013
5,19,WEST BENGAL,4,UTTAR DINAJPUR,29,ISLAMPUR,5,RAIGANJ,1905,,1.13322979996,0.02776187148,654,412,0,0,0,0,0,0,5,0,0,1142,6,226,0,0,0.872349400672046,0.645772993564606,0.283865111850368,0.282033264636993,-0.0654169598303835,-0.0650473348796368,1066,0.3864915572232645,0.0,1379,0.0,0.0,0.0,0.0,0.0,0.0036258158085569,0.0,0.0,0.8281363306744017,0.0043509789702683,0.163886874546773,0.0,0.0,2017,-0.0677720569074154,-0.0708621356987177,0.863457178657705,0.65552943944931,0.332051652629858,0.331980422139168,1049,1049
5,19,WEST BENGAL,4,UTTAR DINAJPUR,30,GOALPOKHAR,5,RAIGANJ,1905,,1.27397219302,0.03212214783,2115,1619,0,0,0,0,0,0,0,0,0,1590,0,7,0,0,0.699766911307393,0.588219523429871,0.31740945380765,0.310563892126083,-0.0923049342535322,-0.0864719972014427,3734,0.4335832886984467,0.0,1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956167814652472,0.0,0.0043832185347526,0.0,0.0,2017,-0.134313806891441,-0.13818949667881,0.689150405717062,0.589835345745087,0.371905132952218,0.373520493507385,1049,1049
5,19,WEST BENGAL,4,UTTAR DINAJPUR,31,CHAKULIA,5,RAIGANJ,1905,,1.18697107536,0.03176379297,1809,2465,3,0,0,0,0,0,0,0,0,1577,0,0,0,0,0.766363321557176,0.704654395580292,0.373273202674069,0.366608932614326,-0.171846319849914,-0.170219853520393,4277,0.5763385550619593,0.0007014262333411,1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,-0.195628777146339,-0.198422135885681,0.73651045498155,0.655470967292786,0.386743733793702,0.386270716786385,1049,1049
5,19,WEST BENGAL,4,UTTAR DINAJPUR,32,KARANDIGHI,5,RAIGANJ,1905,,1.47002644183,0.0310597858,4176,5268,0,0,0,0,0,0,2,0,0,1503,11,24,0,0,1.060543806117,0.909428775310516,0.381493784272374,0.375237733125687,-0.221520181961804,-0.246150806546211,9444,0.5578144853875476,0.0,1540,0.0,0.0,0.0,0.0,0.0,0.0012987012987012,0.0,0.0,0.975974025974026,0.0071428571428571,0.0155844155844155,0.0,0.0,2017,-0.255324557423592,-0.238078688921925,1.06184055375525,0.900713920593262,0.371875068975906,0.368012234568596,1049,1049
5,19,WEST BENGAL,4,UTTAR DINAJPUR,33,HEMTABAD (SC),5,RAIGANJ,1905,,1.45051461362,0.03949112847,5574,4482,0,0,0,0,0,0,0,0,0,1893,0,54,0,0,0.928491139767367,0.815295577049255,0.380609792476751,0.37500187754631,-0.189248311689963,-0.197792708873749,10056,0.4457040572792363,0.0,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722650231124808,0.0,0.0277349768875192,0.0,0.0,2017,-0.212682276964188,-0.202965317551772,0.843566964388987,0.739752590656281,0.395798973381904,0.393013447523117,1049,1049
5,19,WEST BENGAL,4,UTTAR DINAJPUR,34,KALIAGANJ (SC),5,RAIGANJ,1905,,1.42496972608,0.03909046055,5529,4693,0,0,0,0,0,0,6,0,0,1885,24,19,0,0,1.28935614460354,0.752954840660095,0.299597191980711,0.298379749059677,-0.158594247669394,-0.148390926420689,10222,0.4591078066914498,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0031023784901758,0.0,0.0,0.9746639089968976,0.0124095139607032,0.0098241985522233,0.0,0.0,2017,-0.13168503344059,-0.149164108887298,1.09738228286724,0.667172908782959,0.316920136240034,0.314240381121635,1049,1049
5,19,WEST BENGAL,4,UTTAR DINAJPUR,35,RAIGANJ,5,RAIGANJ,1905,,0.94499781572,0.01266396858,3911,2287,0,0,0,0,0,0,1,0,0,584,38,11,0,0,2.32208653337532,1.10846710205078,0.329701507571796,0.331383883953094,-0.162889023262378,-0.15550385415554,6198,0.3689899967731526,0.0,634,0.0,0.0,0.0,0.0,0.0,0.001577287066246,0.0,0.0,0.9211356466876972,0.0599369085173501,0.0173501577287066,0.0,0.0,2017,-0.152439266443253,-0.160697562919122,1.83353869741963,0.945319026708603,0.345085383252457,0.344866156578064,1049,1049
6,19,WEST BENGAL,4,UTTAR DINAJPUR,36,ITAHAR,6,BALURGHAT,1906,,1.30938519425,0.0312369227,13883,15048,5,0,0,0,0,0,1,0,0,1546,2,3,0,1,0.823799379804961,0.703583836555481,0.32289676252074,0.323458194732666,-0.19369892570293,-0.199708111584187,28936,0.5200442355543268,0.000172795134089,1553,0.0,0.0,0.0,0.0,0.0,0.0006439150032195,0.0,0.0,0.995492594977463,0.0012878300064391,0.0019317450096587,0.0,0.0006439150032195,2017,-0.157113365828991,-0.162247472639607,0.816769971968527,0.693122863769531,0.335582636191145,0.334193393588066,33233,34736
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,37,KUSHMANDI (SC),6,BALURGHAT,1906,,1.15265661976,0.03148323746,25158,8055,0,0,0,0,0,0,0,0,0,1546,12,0,0,0,0.667919777549626,0.589855253696442,0.295897019456507,0.284107238054276,-0.145236474700993,-0.133435331285,33213,0.2425255171167916,0.0,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922978177150192,0.0077021822849807,0.0,0.0,0.0,2017,-0.128657750785351,-0.138889432782894,0.604188327933617,0.535037338733673,0.324678490653726,0.316620633006096,33233,34736
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,38,KUMARGANJ,6,BALURGHAT,1906,,1.4005486706,0.04013088551,26073,14752,87,0,0,0,0,0,0,0,0,1973,7,0,0,0,0.666801251467289,0.544212460517883,0.288564156469207,0.271354183554649,-0.140962281492718,-0.123220302164555,40912,0.3605788032850997,0.0021265154477903,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964646464646464,0.0035353535353535,0.0,0.0,0.0,2017,-0.124028280377388,-0.140112736738699,0.616293058377369,0.517841935157776,0.330377829984335,0.310300767421722,33233,34736
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,39,BALURGHAT,6,BALURGHAT,1906,,0.98146544741,0.01981177603,4493,3557,7,0,0,0,0,0,6,0,0,955,23,0,0,0,1.53523747510055,0.931567430496216,0.26275153600162,0.263136774301529,-0.174096208151437,-0.135653749108315,8057,0.4414794588556535,0.0008688097306689,984,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.9705284552845528,0.0233739837398373,0.0,0.0,0.0,2017,-0.104506775736809,-0.131092055221261,1.33607431711866,0.823149085044861,0.294494344522882,0.295272976160049,33233,34736
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,40,TAPAN(ST),6,BALURGHAT,1906,,1.37801428777,0.03611772588,8408,8481,13,0,0,0,0,0,0,0,0,1759,33,0,0,0,0.766460182581486,0.560108006000519,0.304827455242354,0.30142742395401,-0.15596155114171,-0.136128723621368,16902,0.5017749378771743,0.0007691397467755,1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815848214285714,0.0184151785714285,0.0,0.0,0.0,2017,-0.092088870704174,-0.114277101505406,0.707756917342719,0.522743940353394,0.315858771895623,0.301286846399307,33233,34736
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,41,GANGARAMPUR (SC),6,BALURGHAT,1906,,1.25148340331,0.03329005607,32161,16269,5,0,0,0,0,0,3,0,0,1619,32,0,0,0,0.895112796383009,0.631725668907166,0.298456351978992,0.294767364859581,-0.153698820700133,-0.150465749204159,48435,0.3358934654691855,0.0001032311345101,1654,0.0,0.0,0.0,0.0,0.0,0.0018137847642079,0.0,0.0,0.9788391777509068,0.0193470374848851,0.0,0.0,0.0,2017,-0.107319943606853,-0.119640389250875,0.798101819059174,0.581382989883423,0.302172799901483,0.292798072099686,33233,34736
